_id,batchId,playerId,stageId,roundId,gameId,createdAt,submittedAt
2HXbjcGJFvrhxmCCR,rHpAtDqpfrhuWDvSo,BSeugNZYoKLcMPEym,oE2BBhEq4zTMaEMfN,ZtJ44Tkw4EEELTn34,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,2021-11-12T22:24:13Z
JJrdSK7JgLP5u7pki,rHpAtDqpfrhuWDvSo,Dd3H5DvYdDQJGCaXP,oE2BBhEq4zTMaEMfN,ZtJ44Tkw4EEELTn34,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,2021-11-12T22:24:13Z
N59p3ER5gvSDgdaK5,rHpAtDqpfrhuWDvSo,BSeugNZYoKLcMPEym,SroF2fAwgoQM48pSn,ZtJ44Tkw4EEELTn34,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,
pATG2RhAw9HprcCpA,rHpAtDqpfrhuWDvSo,Dd3H5DvYdDQJGCaXP,SroF2fAwgoQM48pSn,ZtJ44Tkw4EEELTn34,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,
qiBkJPeKZgEQiWPbR,rHpAtDqpfrhuWDvSo,BSeugNZYoKLcMPEym,qGxEGGsqw9XukYgor,cTAYqzzsPDzNBHqrh,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,2021-11-12T22:24:31Z
NkqSpxJXgWPtTprj8,rHpAtDqpfrhuWDvSo,Dd3H5DvYdDQJGCaXP,qGxEGGsqw9XukYgor,cTAYqzzsPDzNBHqrh,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,2021-11-12T22:24:30Z
Hygzjuy4Pyio3shRX,rHpAtDqpfrhuWDvSo,BSeugNZYoKLcMPEym,2jdwJb3a3LAF7tPa4,cTAYqzzsPDzNBHqrh,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,
x5PZBiGLpArdkLwq8,rHpAtDqpfrhuWDvSo,Dd3H5DvYdDQJGCaXP,2jdwJb3a3LAF7tPa4,cTAYqzzsPDzNBHqrh,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,
S87akqMnqEvnDmyP4,rHpAtDqpfrhuWDvSo,BSeugNZYoKLcMPEym,ksZw6gcCJozopN74T,XdY8sJg5XaGhDMYHs,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,2021-11-12T22:24:42Z
uQtuZPs73GwZ4CDKr,rHpAtDqpfrhuWDvSo,Dd3H5DvYdDQJGCaXP,ksZw6gcCJozopN74T,XdY8sJg5XaGhDMYHs,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,2021-11-12T22:24:41Z
ToQqD9rqipcy2jY4B,rHpAtDqpfrhuWDvSo,BSeugNZYoKLcMPEym,m5XS43Fk6fxskYxH2,XdY8sJg5XaGhDMYHs,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,
QwrNoPc6zS3sMiEBh,rHpAtDqpfrhuWDvSo,Dd3H5DvYdDQJGCaXP,m5XS43Fk6fxskYxH2,XdY8sJg5XaGhDMYHs,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,
PZZnaTXwt8sQ4qozM,rHpAtDqpfrhuWDvSo,BSeugNZYoKLcMPEym,gjeFJkjw3wop5Cjzh,4cFyM5eNsSsstL8jQ,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,2021-11-12T22:24:53Z
KPSyWBvf9xZk22yMv,rHpAtDqpfrhuWDvSo,Dd3H5DvYdDQJGCaXP,gjeFJkjw3wop5Cjzh,4cFyM5eNsSsstL8jQ,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,2021-11-12T22:24:52Z
aMihuWt7fSTTueDpF,rHpAtDqpfrhuWDvSo,BSeugNZYoKLcMPEym,PDcyRbxuFEwEyLyP5,4cFyM5eNsSsstL8jQ,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,
GAsQ6Tv9fwdjX4JvR,rHpAtDqpfrhuWDvSo,Dd3H5DvYdDQJGCaXP,PDcyRbxuFEwEyLyP5,4cFyM5eNsSsstL8jQ,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,
Goqh7i8RmFFBF7y5v,rHpAtDqpfrhuWDvSo,BSeugNZYoKLcMPEym,Huo6ge8roTduShL65,FTxtzJ7rfwyTsT7hA,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,2021-11-12T22:25:03Z
2epALPEQE3ND9oozh,rHpAtDqpfrhuWDvSo,Dd3H5DvYdDQJGCaXP,Huo6ge8roTduShL65,FTxtzJ7rfwyTsT7hA,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,2021-11-12T22:25:04Z
TM9CfexNtXJdH5ni4,rHpAtDqpfrhuWDvSo,BSeugNZYoKLcMPEym,pH3jjeEvqwdMwuMMq,FTxtzJ7rfwyTsT7hA,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,
qQpFhZMbAHqtAa28Q,rHpAtDqpfrhuWDvSo,Dd3H5DvYdDQJGCaXP,pH3jjeEvqwdMwuMMq,FTxtzJ7rfwyTsT7hA,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,
emtjaGPndiX4fSKTz,rHpAtDqpfrhuWDvSo,BSeugNZYoKLcMPEym,9HjBAkWwos55PyNjQ,RSo2CFjBjBSRBoxkC,oKZdwR7zw8Yvj25wT,2021-11-12T22:23:57Z,2021-11-12T22:25:11Z
