_id,index,assignment,full,runningAt,finishedAt,status,gameIds,gameLobbyIds,createdAt,archivedAt
Kw4BEHazaPhiWiBHW,1,simple,true,2022-04-13T18:51:35Z,2022-04-13T19:04:30Z,finished,,GnMyShfHu4LomZLYa,2022-04-13T18:51:19Z,2022-04-13T19:44:48Z
XDBTBjZdQvzaCfMKB,2,simple,false,2022-04-13T18:51:43Z,,cancelled,,jofYzeo9tCZXeKtd8,2022-04-13T18:51:21Z,2022-04-13T19:44:48Z
6sxHJAR2qE2fTj6nq,3,simple,true,2022-04-13T18:51:42Z,2022-04-13T19:38:22Z,finished,,8hrkwLvQzBJJtENwH,2022-04-13T18:51:22Z,2022-04-13T19:44:57Z
EpS9RYGCu92vbKZdz,4,simple,true,2022-04-13T18:51:42Z,2022-04-13T19:40:38Z,finished,,JKYjZwE2tuL6os3X8,2022-04-13T18:51:22Z,2022-04-13T19:44:56Z
XhcRxqwiEDuFLEzHM,5,simple,true,2022-04-13T18:51:41Z,2022-04-13T19:19:30Z,finished,,35QGosrH9tG2tRKLR,2022-04-13T18:51:23Z,2022-04-13T19:44:55Z
jYNfwXxm5JRJnkBux,6,simple,true,2022-04-13T18:51:41Z,2022-04-13T19:13:46Z,finished,,mfniTaTkjKPZu6wHA,2022-04-13T18:51:23Z,2022-04-13T19:44:55Z
DGMAjQKvRgSzLpcnL,7,simple,true,2022-04-13T18:51:41Z,2022-04-13T19:11:27Z,finished,,5G8qarEsA7KALpWz4,2022-04-13T18:51:24Z,2022-04-13T19:44:55Z
iPT34TznGXH92eEEp,8,simple,true,2022-04-13T18:51:40Z,2022-04-13T19:08:33Z,finished,,FKnuYzwJve4FJLHua,2022-04-13T18:51:24Z,2022-04-13T19:44:54Z
vAbPSsWGwjB7eYKyJ,9,simple,true,2022-04-13T18:51:40Z,2022-04-13T19:09:42Z,finished,,jk4MdPTPxKyTMxB43,2022-04-13T18:51:25Z,2022-04-13T19:44:54Z
vTsFKdu2gt5fnrqxw,10,simple,true,2022-04-13T18:51:40Z,2022-04-13T19:08:26Z,finished,,vFGTnaAAkjMSi8wKu,2022-04-13T18:51:25Z,2022-04-13T19:44:53Z
kn7Qbv38cSkv2P4F9,11,simple,true,2022-04-13T18:51:39Z,2022-04-13T19:07:51Z,finished,,eqc5bnaieZWnNzxZN,2022-04-13T18:51:26Z,2022-04-13T19:44:53Z
DFrNA4m7vEZeJbJnj,12,simple,true,2022-04-13T18:51:39Z,2022-04-13T19:09:06Z,finished,,xFJ6Fkq9gNAiwBZYy,2022-04-13T18:51:27Z,2022-04-13T19:44:52Z
uijpbbnHj869sfH3o,13,simple,true,2022-04-13T18:51:39Z,2022-04-13T19:11:04Z,finished,,feTk45XofHjPmm2Ak,2022-04-13T18:51:27Z,2022-04-13T19:44:52Z
n6LpzaXcYKrgDP88A,14,simple,true,2022-04-13T18:51:39Z,2022-04-13T19:06:54Z,finished,,3eKXeBnSZTmhZPDoF,2022-04-13T18:51:28Z,2022-04-13T19:44:51Z
Kc5pJo37A3QCykttj,15,simple,true,2022-04-13T18:51:38Z,2022-04-13T19:09:27Z,finished,,qxfoYBdnuiJE3ibEs,2022-04-13T18:51:28Z,2022-04-13T19:44:51Z
htHWvrMXEmRbdzHkC,16,simple,true,2022-04-13T18:51:38Z,2022-04-13T19:07:11Z,finished,,z9ecP5dKFTzW9QT4y,2022-04-13T18:51:29Z,2022-04-13T19:44:51Z
5nbvrcW6wW3sSC4Qo,17,simple,true,2022-04-13T18:51:38Z,2022-04-13T19:06:45Z,finished,,v86yXBQRg8qo3Y5bJ,2022-04-13T18:51:29Z,2022-04-13T19:44:51Z
jH82SNgsEFLk9BrW4,18,simple,true,2022-04-13T18:51:38Z,2022-04-13T19:09:13Z,finished,,rB2yM9uzEnmcW3MAc,2022-04-13T18:51:30Z,2022-04-13T19:44:50Z
uugTSADqm58foTry8,19,simple,true,2022-04-13T18:51:38Z,2022-04-13T19:05:20Z,finished,,CZ8jAt9v8z3Yp9Nn7,2022-04-13T18:51:30Z,2022-04-13T19:44:50Z
NCYqMJNjrZKGX4qyX,20,simple,true,2022-04-13T18:51:37Z,2022-04-13T19:05:22Z,finished,,t96xRCJMgXsJBHhzi,2022-04-13T18:51:31Z,2022-04-13T19:44:50Z
f7DvKSJrvzKhyafin,21,simple,true,2022-04-13T18:51:37Z,2022-04-13T19:04:49Z,finished,,PnYpdspriuwW2qgfy,2022-04-13T18:51:32Z,2022-04-13T19:44:49Z
vkmZG6yyJD9sbnTKA,22,simple,true,2022-04-13T18:51:36Z,2022-04-13T19:05:20Z,finished,,bqoBFDfSXyMdXrgp7,2022-04-13T18:51:33Z,2022-04-13T19:44:49Z
cwKZTesyRXTRmNzxi,23,simple,false,2022-04-13T19:45:15Z,,running,,vD3Ma6KcpxYr86EHK,2022-04-13T19:44:34Z,
GLDkEEYNeGk4cHAjZ,24,simple,false,2022-04-13T19:45:14Z,,running,,bqmQXvfRYYhH42CRZ,2022-04-13T19:44:39Z,
ncukTAdxCmjYkfAaQ,25,simple,true,2022-04-13T19:45:14Z,2022-04-13T20:51:26Z,finished,,Nfe6Hv5hhCKh8nF87,2022-04-13T19:44:40Z,
wY6d2iuD3YQYwvvyh,26,simple,true,2022-04-13T19:45:14Z,2022-04-13T20:13:22Z,finished,,ju53w6LEvAFFDkkJq,2022-04-13T19:44:41Z,
aYysP7sk3FNdFnQwD,27,simple,true,2022-04-13T19:45:13Z,2022-04-13T20:20:35Z,finished,,Brahe59ijGqdi7nZK,2022-04-13T19:44:41Z,
d5R2PFcFWAepkxSoS,28,simple,true,2022-04-13T19:45:13Z,2022-04-13T20:08:45Z,finished,,ztgBrkBZrBPqWT9jx,2022-04-13T19:44:42Z,
jQPqW7cwDdr22DWsR,29,simple,true,2022-04-13T19:45:12Z,2022-04-13T20:07:59Z,finished,,BTRpMTFSufx5jWXb8,2022-04-13T19:44:42Z,
fhnyCaW7Btdyrbzwt,30,simple,true,2022-04-13T19:45:12Z,2022-04-13T20:14:46Z,finished,,mhyYPsfYZvgwspnJP,2022-04-13T19:44:43Z,
R7Bn8BFv2jeYRAaZr,31,simple,true,2022-04-13T19:45:11Z,2022-04-13T19:52:11Z,finished,,NwGwad4bY98RCxYi3,2022-04-13T19:44:43Z,
XsMXgs62HJJp6htbn,32,simple,true,2022-04-13T19:45:11Z,2022-04-13T20:13:39Z,finished,,gF8qXgrvKJtX7Ywh6,2022-04-13T19:44:44Z,
fuHnExP2yovuSkWJG,33,simple,true,2022-04-13T19:45:11Z,2022-04-13T19:58:26Z,finished,,pyPLyHBydzsPegb3t,2022-04-13T19:44:44Z,
XTECryEJGxF7WZvyB,34,simple,true,2022-04-13T19:45:10Z,2022-04-13T20:05:06Z,finished,,Xbb6FxnMHHaSmtct9,2022-04-13T19:44:44Z,
Dmfs4ibDY9sYnF7N8,35,simple,true,2022-04-13T19:45:10Z,2022-04-13T20:11:13Z,finished,,BH2W2Z6jgQpPEf3ki,2022-04-13T19:44:45Z,
d7ZnBnmtpgivkA6zL,36,simple,true,2022-04-13T19:45:10Z,2022-04-13T20:01:58Z,finished,,ztMmcinZFMbi2WGmi,2022-04-13T19:44:58Z,
6fdRaxcsMehT2ZS2H,37,simple,true,2022-04-13T19:45:09Z,2022-04-13T19:51:26Z,finished,,A8h9siipsoCzYpMHt,2022-04-13T19:44:58Z,
bCdwDfeJb4J2bxPvc,38,simple,true,2022-04-13T19:45:09Z,2022-04-13T20:08:21Z,finished,,2AcsNKGY745GXwYDo,2022-04-13T19:44:59Z,
FjWtHCFgc7n2hq4Ey,39,simple,true,2022-04-13T19:45:09Z,2022-04-13T20:02:01Z,finished,,CAt4SbAbFssD4yeZe,2022-04-13T19:44:59Z,
wafLoEagzoNej6w3g,40,simple,true,2022-04-13T19:45:08Z,2022-04-13T19:59:54Z,finished,,aC2xKKrxFRmQgbexc,2022-04-13T19:44:59Z,
