_id,gameId,gametype,AA.p1,AA.p2,AB.p1,AB.p2,BA.p1,BA.p2,BB.p1,BB.p2,repNum,playerId,payoff,response,role,time,box_A,box_B,AA,AB,BA,BB,type,playerIds,game_cond,chat_cond
RhcAzBj5bwDYJ7cTn,GnMyShfHu4LomZLYa,PD,8,8,0,9,9,0,6,6,27,RWemhuMYyr86Szqqd,8,A,p1,1.726,pink-crate,purple-crate,8,0,9,6,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
g8HMdPrPFwYAep8tS,GnMyShfHu4LomZLYa,PD,6,6,0,8,8,0,4,4,28,RWemhuMYyr86Szqqd,6,A,p1,2.429,blue-crate,orange-crate,6,0,8,4,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
aBJf52urHrakSuRHw,GnMyShfHu4LomZLYa,BoS,7,2,0,0,0,0,2,7,29,RWemhuMYyr86Szqqd,2,B,p1,3.543,aqua-crate,pink-crate,7,0,0,2,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
CsTQpEZbPMPYTcJGt,GnMyShfHu4LomZLYa,BoS,9,7,0,0,0,0,7,9,30,RWemhuMYyr86Szqqd,7,B,p1,2.248,green-crate,pink-crate,9,0,0,7,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
HWhnRh9y29Sm9A9Qp,GnMyShfHu4LomZLYa,BoS,5,3,0,0,0,0,3,5,31,RWemhuMYyr86Szqqd,3,B,p1,1.557,blue-crate,orange-crate,5,0,0,3,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
BkB6qTijCNf5832ab,GnMyShfHu4LomZLYa,BoS,9,8,0,0,0,0,8,9,32,RWemhuMYyr86Szqqd,8,B,p1,2.008,pink-crate,aqua-crate,9,0,0,8,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
nCMm6teDEdn7C2AAQ,GnMyShfHu4LomZLYa,PD,5,5,0,9,9,0,2,2,33,RWemhuMYyr86Szqqd,5,A,p1,1.573,yellow-crate,blue-crate,5,0,9,2,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
cuei3gyZyM4j4gYYz,GnMyShfHu4LomZLYa,PD,4,4,0,8,8,0,3,3,34,RWemhuMYyr86Szqqd,4,A,p1,3.244,orange-crate,yellow-crate,4,0,8,3,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
HPJBteQhMaxZpBG5W,GnMyShfHu4LomZLYa,PD,4,4,0,7,7,0,1,1,35,RWemhuMYyr86Szqqd,4,A,p1,2.056,pink-crate,purple-crate,4,0,7,1,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
ptpKvh7m62TYTz3ZG,GnMyShfHu4LomZLYa,PD,3,3,0,4,4,0,2,2,36,RWemhuMYyr86Szqqd,3,A,p1,1.796,aqua-crate,pink-crate,3,0,4,2,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
Y5mBZGmTT8SWfogdu,GnMyShfHu4LomZLYa,PD,8,8,0,9,9,0,7,7,37,RWemhuMYyr86Szqqd,8,A,p1,1.483,orange-crate,blue-crate,8,0,9,7,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
SzgNqeMRt6d2sQWvN,GnMyShfHu4LomZLYa,PD,3,3,0,8,8,0,2,2,38,RWemhuMYyr86Szqqd,3,A,p1,1.881,yellow-crate,pink-crate,3,0,8,2,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
Fib3Kv24kQezryZNP,GnMyShfHu4LomZLYa,PD,4,4,0,5,5,0,3,3,39,RWemhuMYyr86Szqqd,4,A,p1,1.358,blue-crate,yellow-crate,4,0,5,3,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
twws2CW29cWs2wZpr,GnMyShfHu4LomZLYa,BoS,6,3,0,0,0,0,3,6,0,uR9TLdRXHghePQpCT,6,B,p2,9.737,orange-crate,pink-crate,3,0,0,6,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
KGdWM3vjaHGFYPFM3,GnMyShfHu4LomZLYa,BoS,9,3,0,0,0,0,3,9,1,uR9TLdRXHghePQpCT,9,B,p2,9.928,pink-crate,crate,3,0,0,9,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
Xso4YaFx72bJ4Svby,GnMyShfHu4LomZLYa,BoS,9,5,0,0,0,0,5,9,2,uR9TLdRXHghePQpCT,9,B,p2,3.785,blue-crate,aqua-crate,5,0,0,9,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
cZ2b3EhdLF3HSbuws,GnMyShfHu4LomZLYa,PD,3,3,0,6,6,0,2,2,3,uR9TLdRXHghePQpCT,3,A,p2,7.296,orange-crate,crate,3,6,0,2,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
sYwavdx74FoGdGa6K,GnMyShfHu4LomZLYa,PD,4,4,0,5,5,0,3,3,4,uR9TLdRXHghePQpCT,4,A,p2,3.806,orange-crate,pink-crate,4,5,0,3,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
n8JjhhJE6JYtNGGMw,GnMyShfHu4LomZLYa,PD,5,5,0,7,7,0,4,4,5,uR9TLdRXHghePQpCT,0,A,p2,3.242,crate,aqua-crate,5,7,0,4,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
cM984BucQbaNxu73H,GnMyShfHu4LomZLYa,PD,8,8,0,9,9,0,2,2,6,uR9TLdRXHghePQpCT,8,A,p2,3.043,yellow-crate,aqua-crate,8,9,0,2,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
nJQFYjRfg62Xa9s8f,GnMyShfHu4LomZLYa,BoS,9,4,0,0,0,0,4,9,7,uR9TLdRXHghePQpCT,9,B,p2,7.25,green-crate,yellow-crate,4,0,0,9,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
KutWtaKzFZKM2hdJo,GnMyShfHu4LomZLYa,PD,5,5,0,9,9,0,4,4,8,uR9TLdRXHghePQpCT,5,A,p2,3.136,yellow-crate,aqua-crate,5,9,0,4,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
qrnPvhAEBDp785odu,GnMyShfHu4LomZLYa,BoS,6,4,0,0,0,0,4,6,9,uR9TLdRXHghePQpCT,6,B,p2,2.928,yellow-crate,aqua-crate,4,0,0,6,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
AqHjk4RC2y6B2J8u4,GnMyShfHu4LomZLYa,BoS,9,5,0,0,0,0,5,9,10,uR9TLdRXHghePQpCT,9,B,p2,2.617,yellow-crate,purple-crate,5,0,0,9,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
4exy349MtGsB64Dan,GnMyShfHu4LomZLYa,PD,3,3,0,8,8,0,2,2,11,uR9TLdRXHghePQpCT,3,A,p2,4.226,green-crate,crate,3,8,0,2,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
K8JjbdsGgPPefHK8x,GnMyShfHu4LomZLYa,BoS,7,3,0,0,0,0,3,7,12,uR9TLdRXHghePQpCT,7,B,p2,3.21,purple-crate,orange-crate,3,0,0,7,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
Svj5qkCPMWzGreyFK,GnMyShfHu4LomZLYa,BoS,9,2,0,0,0,0,2,9,13,uR9TLdRXHghePQpCT,9,B,p2,2.401,crate,purple-crate,2,0,0,9,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
G2XgHfSQf5eugk33A,GnMyShfHu4LomZLYa,BoS,8,6,0,0,0,0,6,8,14,uR9TLdRXHghePQpCT,8,B,p2,1.874,pink-crate,green-crate,6,0,0,8,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
JJQBpfCNY4h67NF8T,GnMyShfHu4LomZLYa,BoS,9,2,0,0,0,0,2,9,15,uR9TLdRXHghePQpCT,9,B,p2,2.065,orange-crate,green-crate,2,0,0,9,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
s7QXB4Swwn77z3ime,GnMyShfHu4LomZLYa,PD,4,4,0,5,5,0,2,2,16,uR9TLdRXHghePQpCT,4,A,p2,4.021,crate,blue-crate,4,5,0,2,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
hWR2NsnNEoDJfmcpo,GnMyShfHu4LomZLYa,PD,5,5,0,9,9,0,4,4,17,uR9TLdRXHghePQpCT,5,A,p2,2.206,aqua-crate,crate,5,9,0,4,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
mbhaYqBnhFcLdWF3P,GnMyShfHu4LomZLYa,BoS,6,3,0,0,0,0,3,6,18,uR9TLdRXHghePQpCT,6,B,p2,2.483,purple-crate,crate,3,0,0,6,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
PYN6FGhPGwLiqRMqJ,GnMyShfHu4LomZLYa,PD,5,5,0,8,8,0,1,1,19,uR9TLdRXHghePQpCT,5,A,p2,3.061,pink-crate,purple-crate,5,8,0,1,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
4gnRy2J4DT6jyNKLk,GnMyShfHu4LomZLYa,BoS,6,4,0,0,0,0,4,6,20,uR9TLdRXHghePQpCT,6,B,p2,3.245,purple-crate,orange-crate,4,0,0,6,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
BRS9cKT6Y3Rm2QKeh,GnMyShfHu4LomZLYa,PD,4,4,0,8,8,0,1,1,21,uR9TLdRXHghePQpCT,4,A,p2,2.771,pink-crate,purple-crate,4,8,0,1,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
wJiwaDwBPXqwPmSEn,GnMyShfHu4LomZLYa,BoS,7,2,0,0,0,0,2,7,22,uR9TLdRXHghePQpCT,7,B,p2,4.186,blue-crate,pink-crate,2,0,0,7,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
njc6YNoG4k7FhugCw,GnMyShfHu4LomZLYa,PD,3,3,0,7,7,0,2,2,23,uR9TLdRXHghePQpCT,3,A,p2,3.366,yellow-crate,purple-crate,3,7,0,2,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
BrotFhD94Ncrcxqoz,GnMyShfHu4LomZLYa,PD,6,6,0,8,8,0,3,3,24,uR9TLdRXHghePQpCT,6,A,p2,2.462,green-crate,aqua-crate,6,8,0,3,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
zbhJubdhv8Mzfxrk4,GnMyShfHu4LomZLYa,PD,6,6,0,7,7,0,3,3,25,uR9TLdRXHghePQpCT,6,A,p2,2.346,orange-crate,purple-crate,6,7,0,3,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
Z6nsYkbMvWgLoEYb6,GnMyShfHu4LomZLYa,PD,7,7,0,9,9,0,3,3,26,uR9TLdRXHghePQpCT,7,A,p2,2.124,orange-crate,green-crate,7,9,0,3,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
RhcAzBj5bwDYJ7cTn,GnMyShfHu4LomZLYa,PD,8,8,0,9,9,0,6,6,27,uR9TLdRXHghePQpCT,8,A,p2,3.168,pink-crate,purple-crate,8,9,0,6,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
g8HMdPrPFwYAep8tS,GnMyShfHu4LomZLYa,PD,6,6,0,8,8,0,4,4,28,uR9TLdRXHghePQpCT,6,A,p2,2.266,blue-crate,orange-crate,6,8,0,4,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
aBJf52urHrakSuRHw,GnMyShfHu4LomZLYa,BoS,7,2,0,0,0,0,2,7,29,uR9TLdRXHghePQpCT,7,B,p2,2.645,aqua-crate,pink-crate,2,0,0,7,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
CsTQpEZbPMPYTcJGt,GnMyShfHu4LomZLYa,BoS,9,7,0,0,0,0,7,9,30,uR9TLdRXHghePQpCT,9,B,p2,2.665,green-crate,pink-crate,7,0,0,9,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
HWhnRh9y29Sm9A9Qp,GnMyShfHu4LomZLYa,BoS,5,3,0,0,0,0,3,5,31,uR9TLdRXHghePQpCT,5,B,p2,3.206,blue-crate,orange-crate,3,0,0,5,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
BkB6qTijCNf5832ab,GnMyShfHu4LomZLYa,BoS,9,8,0,0,0,0,8,9,32,uR9TLdRXHghePQpCT,9,B,p2,3.7,pink-crate,aqua-crate,8,0,0,9,BoS,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
nCMm6teDEdn7C2AAQ,GnMyShfHu4LomZLYa,PD,5,5,0,9,9,0,2,2,33,uR9TLdRXHghePQpCT,5,A,p2,3.856,yellow-crate,blue-crate,5,9,0,2,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
cuei3gyZyM4j4gYYz,GnMyShfHu4LomZLYa,PD,4,4,0,8,8,0,3,3,34,uR9TLdRXHghePQpCT,4,A,p2,2.785,orange-crate,yellow-crate,4,8,0,3,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
HPJBteQhMaxZpBG5W,GnMyShfHu4LomZLYa,PD,4,4,0,7,7,0,1,1,35,uR9TLdRXHghePQpCT,4,A,p2,2.628,pink-crate,purple-crate,4,7,0,1,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
ptpKvh7m62TYTz3ZG,GnMyShfHu4LomZLYa,PD,3,3,0,4,4,0,2,2,36,uR9TLdRXHghePQpCT,3,A,p2,2.534,aqua-crate,pink-crate,3,4,0,2,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
Y5mBZGmTT8SWfogdu,GnMyShfHu4LomZLYa,PD,8,8,0,9,9,0,7,7,37,uR9TLdRXHghePQpCT,8,A,p2,2.203,orange-crate,blue-crate,8,9,0,7,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
SzgNqeMRt6d2sQWvN,GnMyShfHu4LomZLYa,PD,3,3,0,8,8,0,2,2,38,uR9TLdRXHghePQpCT,3,A,p2,2.77,yellow-crate,pink-crate,3,8,0,2,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
Fib3Kv24kQezryZNP,GnMyShfHu4LomZLYa,PD,4,4,0,5,5,0,3,3,39,uR9TLdRXHghePQpCT,4,A,p2,2.31,blue-crate,yellow-crate,4,5,0,3,PD,"RWemhuMYyr86Szqqd,uR9TLdRXHghePQpCT",mix,nochat
kgMqLgfMnJLpCAyCC,bqoBFDfSXyMdXrgp7,PD,4,4,0,5,5,0,3,3,0,AJrLDRkYewARNLBXX,4,A,p2,12.027,orange-crate,aqua-crate,4,5,0,3,PD,"AJrLDRkYewARNLBXX,DydiA4GyXuT3MaLTL",mix,nochat
LhgiQjYeKaRzv3nX2,bqoBFDfSXyMdXrgp7,PD,7,7,0,8,8,0,4,4,1,AJrLDRkYewARNLBXX,7,A,p2,3.035,purple-crate,aqua-crate,7,8,0,4,PD,"AJrLDRkYewARNLBXX,DydiA4GyXuT3MaLTL",mix,nochat
Yp2oqLBr6PocrcfMk,bqoBFDfSXyMdXrgp7,BoS,8,3,0,0,0,0,3,8,2,AJrLDRkYewARNLBXX,0,A,p2,18.153,crate,yellow-crate,3,0,0,8,BoS,"AJrLDRkYewARNLBXX,DydiA4GyXuT3MaLTL",mix,nochat
kxMGoghtcbj6nnAxY,bqoBFDfSXyMdXrgp7,PD,2,2,0,8,8,0,1,1,3,AJrLDRkYewARNLBXX,2,A,p2,3.32,pink-crate,purple-crate,2,8,0,1,PD,"AJrLDRkYewARNLBXX,DydiA4GyXuT3MaLTL",mix,nochat
MJfB4kkGMmLY2yFdB,bqoBFDfSXyMdXrgp7,PD,6,6,0,9,9,0,1,1,4,AJrLDRkYewARNLBXX,6,A,p2,2.06,blue-crate,crate,6,9,0,1,PD,"AJrLDRkYewARNLBXX,DydiA4GyXuT3MaLTL",mix,nochat
C7p5zBgmTi6xx9iQX,bqoBFDfSXyMdXrgp7,PD,7,7,0,9,9,0,2,2,5,AJrLDRkYewARNLBXX,7,A,p2,3.248,pink-crate,blue-crate,7,9,0,2,PD,"AJrLDRkYewARNLBXX,DydiA4GyXuT3MaLTL",mix,nochat
Chs9uNpcoMEQMFczn,bqoBFDfSXyMdXrgp7,BoS,6,3,0,0,0,0,3,6,6,AJrLDRkYewARNLBXX,0,A,p2,4.257,aqua-crate,purple-crate,3,0,0,6,BoS,"AJrLDRkYewARNLBXX,DydiA4GyXuT3MaLTL",mix,nochat
LpTvKhp3Sq4o2Ri7x,bqoBFDfSXyMdXrgp7,BoS,8,2,0,0,0,0,2,8,7,AJrLDRkYewARNLBXX,0,B,p2,2.45,orange-crate,aqua-crate,2,0,0,8,BoS,"AJrLDRkYewARNLBXX,DydiA4GyXuT3MaLTL",mix,nochat
bQwjSD6bW3aJeKmJ2,bqoBFDfSXyMdXrgp7,PD,6,6,0,8,8,0,3,3,8,AJrLDRkYewARNLBXX,6,A,p2,1.344,aqua-crate,crate,6,8,0,3,PD,"AJrLDRkYewARNLBXX,DydiA4GyXuT3MaLTL",mix,nochat
HsDKuFmqY7hv3CnqR,bqoBFDfSXyMdXrgp7,PD,6,6,0,8,8,0,3,3,9,AJrLDRkYewARNLBXX,6,A,p2,2.381,blue-crate,green-crate,6,8,0,3,PD,"AJrLDRkYewARNLBXX,DydiA4GyXuT3MaLTL",mix,nochat
545dQtacm88fAQSHZ,bqoBFDfSXyMdXrgp7,PD,3,3,0,8,8,0,2,2,10,AJrLDRkYewARNLBXX,3,A,p2,1.464,aqua-crate,green-crate,3,8,0,2,PD,"AJrLDRkYewARNLBXX,DydiA4GyXuT3MaLTL",mix,nochat
QMahK8z7Ep6aGiSuf,bqoBFDfSXyMdXrgp7,BoS,9,6,0,0,0,0,6,9,11,AJrLDRkYewARNLBXX,6,A,p2,2.064,green-crate,crate,6,0,0,9,BoS,"AJrLDRkYewARNLBXX,DydiA4GyXuT3MaLTL",mix,nochat
TzB2e6dPqegYDRahy,bqoBFDfSXyMdXrgp7,BoS,9,2,0,0,0,0,2,9,12,AJrLDRkYewARNLBXX,0,B,p2,1.512,blue-crate,purple-crate,2,0,0,9,BoS,"AJrLDRkYewARNLBXX,DydiA4GyXuT3MaLTL",mix,nochat
CKvmYdNrAxfg2Wd9Z,bqoBFDfSXyMdXrgp7,BoS,7,5,0,0,0,0,5,7,13,AJrLDRkYewARNLBXX,7,B,p2,1.826,purple-crate,blue-crate,5,0,0,7,BoS,"AJrLDRkYewARNLBXX,DydiA4GyXuT3MaLTL",mix,nochat
