row_id,index,stageIds,gameId,createdAt,text,playerId,role,type,submitted,targets,payoffs,repNum,player_2kmtbTcHRHurrspLX_payoff,player_2kmtbTcHRHurrspLX_role,player_hgJpQRAv9sMrD6464_payoff,player_hgJpQRAv9sMrD6464_role,player_3XoD7AQvHu3avJ9Fo_payoff,player_3XoD7AQvHu3avJ9Fo_role,player_STXF4MBw6pAhpFQzR_payoff,player_STXF4MBw6pAhpFQzR_role,player_CabZtomiyfsZdYF9Q_payoff,player_CabZtomiyfsZdYF9Q_role,player_dhz4DnHhhaPYQNCay_payoff,player_dhz4DnHhhaPYQNCay_role,player_9d7wNGCZf54Nyvkts_payoff,player_9d7wNGCZf54Nyvkts_role,player_zDMEyFj4dThs4gzrp_payoff,player_zDMEyFj4dThs4gzrp_role,player_Doke7X7WNnFwHZP4E_payoff,player_Doke7X7WNnFwHZP4E_role,player_ekSbCaWp5aNMFarbX_payoff,player_ekSbCaWp5aNMFarbX_role
8CBSuabBYLXMhdYEP,17,"wdQ7r3bYCZ5ARtPZb,NdnFfBJaDaPxeJZ9A",3NNzcmFe4Lqc76pWs,2021-12-09T17:57:56Z,NA,ekSbCaWp5aNMFarbX,p1,selectionAlert,TRUE,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":7}}",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,p2,7,p1
8CBSuabBYLXMhdYEP,17,"wdQ7r3bYCZ5ARtPZb,NdnFfBJaDaPxeJZ9A",3NNzcmFe4Lqc76pWs,2021-12-09T17:57:56Z,NA,Doke7X7WNnFwHZP4E,p2,selectionAlert,TRUE,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":7}}",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,p2,7,p1
LR8uDjbphfLwYTaA5,18,"8A2nun4LMKj857dGF,RsywDPsDF27Sg6JFk",3NNzcmFe4Lqc76pWs,2021-12-09T17:57:56Z,NA,ekSbCaWp5aNMFarbX,p1,selectionAlert,TRUE,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":8}}",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,p2,2,p1
LR8uDjbphfLwYTaA5,18,"8A2nun4LMKj857dGF,RsywDPsDF27Sg6JFk",3NNzcmFe4Lqc76pWs,2021-12-09T17:57:56Z,NA,Doke7X7WNnFwHZP4E,p2,selectionAlert,TRUE,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":8}}",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,p2,2,p1
NhrLz5m9k6keoWKGW,19,"gpgmigJLBp5B7BTwf,WAL38btozxMFL4aaa",3NNzcmFe4Lqc76pWs,2021-12-09T17:57:56Z,NA,Doke7X7WNnFwHZP4E,p2,selectionAlert,TRUE,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":6}}",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,p2,6,p1
NhrLz5m9k6keoWKGW,19,"gpgmigJLBp5B7BTwf,WAL38btozxMFL4aaa",3NNzcmFe4Lqc76pWs,2021-12-09T17:57:56Z,now this more wooden one right?,ekSbCaWp5aNMFarbX,p1,message,TRUE,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":6}}",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,p2,6,p1
NhrLz5m9k6keoWKGW,19,"gpgmigJLBp5B7BTwf,WAL38btozxMFL4aaa",3NNzcmFe4Lqc76pWs,2021-12-09T17:57:56Z,the kinda red one,Doke7X7WNnFwHZP4E,p2,message,TRUE,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":6}}",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,p2,6,p1
NhrLz5m9k6keoWKGW,19,"gpgmigJLBp5B7BTwf,WAL38btozxMFL4aaa",3NNzcmFe4Lqc76pWs,2021-12-09T17:57:56Z,gives you 6,Doke7X7WNnFwHZP4E,p2,message,TRUE,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":6}}",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,p2,6,p1
NhrLz5m9k6keoWKGW,19,"gpgmigJLBp5B7BTwf,WAL38btozxMFL4aaa",3NNzcmFe4Lqc76pWs,2021-12-09T17:57:56Z,NA,ekSbCaWp5aNMFarbX,p1,selectionAlert,TRUE,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":6}}",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,p2,6,p1
HJHxgi2wEh8HcWCiK,20,"pYcsjYt44fmaeKSRN,iWu2MB96aS3tMmWnm",3NNzcmFe4Lqc76pWs,2021-12-09T17:57:56Z,NA,ekSbCaWp5aNMFarbX,p1,selectionAlert,TRUE,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":9}}",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,p2,3,p1
