_id,index,assignment,full,runningAt,finishedAt,status,gameIds,gameLobbyIds,createdAt,archivedAt
7j4deXHZoDXCRypHx,1,simple,true,2022-01-07T16:58:56Z,2022-01-07T17:13:05Z,finished,,Z5FZXHNfuyphj5PhR,2022-01-07T16:58:36Z,2022-01-07T19:05:53Z
u3SRc6Y5bSXru8Jpo,2,simple,true,2022-01-07T16:58:57Z,2022-01-07T17:17:33Z,finished,,vfnssDmogHKt69J8W,2022-01-07T16:58:39Z,2022-01-07T19:05:53Z
zmkCCoYA5p4masquK,3,simple,true,2022-01-07T16:58:58Z,2022-01-07T17:12:54Z,finished,,FsfQ4y827izGotseF,2022-01-07T16:58:39Z,2022-01-07T19:05:54Z
DrvRja8wpBCe7meoQ,4,simple,true,2022-01-07T16:58:59Z,2022-01-07T17:17:09Z,finished,,qQjJutcTAnoidrRNk,2022-01-07T16:58:40Z,2022-01-07T19:05:54Z
tSfoC7qqjzYwje9Zw,5,simple,true,2022-01-07T16:58:59Z,2022-01-07T17:18:24Z,finished,,EApCFxzD7xBNjX3sd,2022-01-07T16:58:40Z,2022-01-07T19:05:54Z
6TunnEQwgPkXuKcd4,6,simple,true,2022-01-07T16:59:00Z,2022-01-07T17:17:17Z,finished,,z8rC9dut5Ap2MqTuu,2022-01-07T16:58:41Z,2022-01-07T19:05:55Z
zG2TBDD3qWFndTbCn,7,simple,true,2022-01-07T16:59:01Z,2022-01-07T17:19:24Z,finished,,xaYY3p4YzND7tkitf,2022-01-07T16:58:41Z,2022-01-07T19:05:55Z
uWhmagM4wT7CqehQY,8,simple,true,2022-01-07T16:59:01Z,2022-01-07T17:21:31Z,finished,,W3QWhzvvzxZZbn3mB,2022-01-07T16:58:42Z,2022-01-07T19:05:55Z
LDChQLwY5zq6TA28W,9,simple,true,2022-01-07T16:59:02Z,2022-01-07T17:14:46Z,finished,,PTvBrGnhMF2yLncsp,2022-01-07T16:58:42Z,2022-01-07T19:05:55Z
uQXJvQBTKuEm4cfk5,10,simple,true,2022-01-07T16:59:02Z,2022-01-07T17:17:41Z,finished,,HPKNwkNt2QsoLh4Ni,2022-01-07T16:58:43Z,2022-01-07T19:05:55Z
TEESp6JsPZdscs5fm,11,simple,true,2022-01-07T16:59:03Z,2022-01-07T17:16:19Z,finished,,huMpijBxhzB7qgijL,2022-01-07T16:58:43Z,2022-01-07T19:05:56Z
A8BG6KiTu7JeSqz35,12,simple,true,2022-01-07T16:59:03Z,2022-01-07T17:22:32Z,finished,,8cFhyCjqaMjkxpqzh,2022-01-07T16:58:44Z,2022-01-07T19:05:56Z
RysDCFGj4k3XCPAjg,13,simple,true,2022-01-07T16:59:04Z,2022-01-07T17:17:23Z,finished,,qATDEbixdfTFgEaX3,2022-01-07T16:58:45Z,2022-01-07T19:05:56Z
XjCf2aiGgK7R4k4ds,14,simple,true,2022-01-07T16:59:05Z,2022-01-07T17:28:54Z,finished,,KeNfrKgS6RReM8DMo,2022-01-07T16:58:45Z,2022-01-07T19:05:56Z
QJBpcz8irsb3sznKQ,15,simple,true,2022-01-07T16:59:05Z,2022-01-07T17:18:14Z,finished,,uZMYtQaaDrETsLgNo,2022-01-07T16:58:46Z,2022-01-07T19:05:56Z
sB2WTPocPigjFtsKP,16,simple,true,2022-01-07T16:59:06Z,2022-01-07T17:24:19Z,finished,,YFY6Y5GvKXmGH6h8y,2022-01-07T16:58:46Z,2022-01-07T19:05:57Z
a5H24cSqvu4LCvpfs,17,simple,true,2022-01-07T16:59:06Z,2022-01-07T17:25:50Z,finished,,hz6hL4GTW3WoPBXAq,2022-01-07T16:58:47Z,2022-01-07T19:05:57Z
9HgHbcZbayrPqydsR,18,simple,true,2022-01-07T16:59:07Z,2022-01-07T17:21:19Z,finished,,Th487YtpXtFskC9So,2022-01-07T16:58:47Z,2022-01-07T19:05:57Z
QRfAqbTDrYx4nNvGG,19,simple,true,2022-01-07T16:59:08Z,2022-01-07T17:26:49Z,finished,,sr8J9842CEWL5WLRn,2022-01-07T16:58:48Z,2022-01-07T17:38:04Z
rhRE8xhTKdqjvhWBe,20,simple,true,2022-01-07T16:59:09Z,2022-01-07T17:31:45Z,finished,,LTEsjoFD9BfbHCWq2,2022-01-07T16:58:49Z,2022-01-07T17:38:02Z
T8GDfLQ7csuubSKZg,21,simple,false,2022-01-07T16:59:10Z,,cancelled,,a4bQ8CMSQh2Fvv4Lv,2022-01-07T16:58:50Z,2022-01-07T19:05:48Z
gKL9mBkxbttZxN7Gc,22,simple,false,2022-01-07T16:59:11Z,,cancelled,,SndStQsfxnu6xMpmi,2022-01-07T16:58:51Z,2022-01-07T19:05:49Z
ZtPtfEQ9tPJmryq4H,23,simple,true,2022-01-07T17:38:30Z,2022-01-07T17:51:03Z,finished,,sBALstkTNra5hRJtK,2022-01-07T17:38:20Z,2022-01-07T19:05:58Z
iLxQFYfs7MgcQ4huT,24,simple,true,2022-01-07T17:38:31Z,2022-01-07T17:51:27Z,finished,,P6qvQb3csLBaQ6YMK,2022-01-07T17:38:22Z,2022-01-07T19:05:58Z
6qSRZoJqd2gpwPdCm,25,simple,true,2022-01-07T17:38:32Z,2022-01-07T17:57:06Z,finished,,kYMiA6nnXyTaEpSQQ,2022-01-07T17:38:23Z,2022-01-07T19:05:58Z
pMDfQpNiiqrJDRAQu,26,simple,true,2022-01-07T17:38:32Z,2022-01-07T17:50:42Z,finished,,9Sra3aLmBzTD5SjZN,2022-01-07T17:38:23Z,2022-01-07T19:05:58Z
hvfY3aDXyjRcu5Fyn,27,simple,true,2022-01-07T17:38:33Z,2022-01-07T17:45:40Z,finished,,TJZfBj7h5jygbth5c,2022-01-07T17:38:24Z,2022-01-07T19:05:58Z
qo4wZLg2ybL6HeRHo,28,simple,true,2022-01-07T17:38:34Z,2022-01-07T17:52:51Z,finished,,tnYeJsuxQGzZteJhu,2022-01-07T17:38:24Z,2022-01-07T19:05:59Z
D7zsLGRR2k9ESBa82,29,simple,true,2022-01-07T17:38:34Z,2022-01-07T17:51:31Z,finished,,qnMPutBMhkoHiTkNv,2022-01-07T17:38:24Z,2022-01-07T19:05:59Z
eztjxmj3Q345emeub,30,simple,true,2022-01-07T17:38:38Z,2022-01-07T17:53:15Z,finished,,2otgRid6N9PNQwtSd,2022-01-07T17:38:25Z,2022-01-07T19:05:59Z
Quf9uFEtWK4MJvEct,31,simple,true,2022-01-07T17:38:39Z,2022-01-07T17:50:39Z,finished,,nX5cY4ZMqTnXSeqSd,2022-01-07T17:38:25Z,2022-01-07T19:05:59Z
AzdfDjBj2FiJtf6x5,32,simple,true,2022-01-07T17:38:40Z,2022-01-07T18:00:50Z,finished,,And6a7tYJwANXPEZL,2022-01-07T17:38:25Z,2022-01-07T19:05:59Z
g6nbeZBmeRPnvzXhr,33,simple,true,2022-01-07T17:38:40Z,,cancelled,,CvbdyuXmudoTsLZBZ,2022-01-07T17:38:25Z,2022-01-07T19:05:49Z
9N8HsuxzkiRgh2Hv7,34,simple,true,2022-01-07T17:38:41Z,2022-01-07T17:51:36Z,finished,,nhRZcP3BNhPGSisz8,2022-01-07T17:38:25Z,2022-01-07T19:06:00Z
FAFTiyvtzkxuhF3Jc,35,simple,true,2022-01-07T17:38:41Z,2022-01-07T17:53:13Z,finished,,gEptB6t2B8zKo2itr,2022-01-07T17:38:26Z,2022-01-07T19:06:00Z
8A9Zs6HQhu5fEwNN2,36,simple,true,2022-01-07T17:38:42Z,2022-01-07T17:52:35Z,finished,,KQ9pHnYsdZo3gckLJ,2022-01-07T17:38:26Z,2022-01-07T19:06:00Z
jizQGX9pTfXgxQTp3,37,simple,true,2022-01-07T17:38:43Z,2022-01-07T17:54:29Z,finished,,KxJzRQeo5HikZxreo,2022-01-07T17:38:26Z,2022-01-07T19:06:00Z
dMKGQAjg2QwjYHzjS,38,simple,true,2022-01-07T17:38:43Z,2022-01-07T17:54:37Z,finished,,MZpTnK2MCwzXvW8Qp,2022-01-07T17:38:27Z,2022-01-07T19:06:01Z
oobkkEzQQtEosGSGG,39,simple,true,2022-01-07T17:38:44Z,2022-01-07T17:59:43Z,finished,,Gyc9Cqxhktfmu7HW6,2022-01-07T17:38:27Z,2022-01-07T19:06:01Z
w4rPTtuYGotMNmnFj,40,simple,true,2022-01-07T17:38:45Z,2022-01-07T17:57:30Z,finished,,CJoT8TKLrQSZqgMKW,2022-01-07T17:38:27Z,2022-01-07T19:06:01Z
Pn8t265gb6yD8uXbX,41,simple,true,2022-01-07T17:38:45Z,2022-01-07T18:00:25Z,finished,,i9thMpzYDF4Ga9KTE,2022-01-07T17:38:27Z,2022-01-07T19:06:01Z
ZNdB6fpqNs8PwLmpQ,42,simple,true,2022-01-07T17:38:46Z,2022-01-07T18:03:37Z,finished,,yjE3qbCYX4NX8reLz,2022-01-07T17:38:27Z,2022-01-07T19:06:02Z
FKZaRL7rS4tMC5ypk,43,simple,false,2022-01-07T17:38:47Z,,cancelled,,W64DWp4p6t9T9TxYH,2022-01-07T17:38:28Z,2022-01-07T19:05:50Z
H2EaryiWtaRNNTdJa,44,simple,false,2022-01-07T17:38:47Z,,cancelled,,GkfxYLZS7kcf7FPPZ,2022-01-07T17:38:28Z,2022-01-07T19:05:50Z
7hnXuu2ZhBZZJJwwx,45,simple,false,2022-01-07T17:38:48Z,,cancelled,,EZxwXb5dWJoxiCorn,2022-01-07T17:38:29Z,2022-01-07T19:05:52Z
vmKqFmJv6DetJF8b4,46,simple,true,2022-01-07T19:06:17Z,2022-01-07T19:17:08Z,finished,,i7cBjvNbjNh8W8rWz,2022-01-07T19:05:44Z,2022-01-07T19:55:25Z
BBp7ryzLakoa285t2,47,simple,true,2022-01-07T19:06:18Z,2022-01-07T19:18:15Z,finished,,h2H4mKCxvAuu87xuu,2022-01-07T19:06:03Z,2022-01-07T19:55:25Z
WrRRgoG74G2ajqSRT,48,simple,true,2022-01-07T19:06:19Z,2022-01-07T19:18:00Z,finished,,pkuxQWH2Dn6tRZN29,2022-01-07T19:06:03Z,2022-01-07T19:55:25Z
h7gtAaS9J5ceczGXL,49,simple,true,2022-01-07T19:06:20Z,2022-01-07T19:19:44Z,finished,,dSfcS7Eyze9644aiz,2022-01-07T19:06:04Z,2022-01-07T19:55:25Z
FGH4NPQ8vnsR2pYGw,50,simple,true,2022-01-07T19:06:20Z,,cancelled,,x3msPrbi4LJFkeGxG,2022-01-07T19:06:04Z,2022-01-07T19:55:24Z
auZhT5nFap6ZRWi43,51,simple,true,2022-01-07T19:06:21Z,2022-01-07T19:18:31Z,finished,,Jed3N5DDMRxrtqzEy,2022-01-07T19:06:04Z,2022-01-07T19:55:26Z
nWR6mLsNsdAHWdsM2,52,simple,true,2022-01-07T19:06:21Z,2022-01-07T19:18:28Z,finished,,hvmtr2DbNHSoS7t5T,2022-01-07T19:06:04Z,2022-01-07T19:55:26Z
uYevoYrokXb3KzQsL,53,simple,true,2022-01-07T19:06:22Z,2022-01-07T19:17:59Z,finished,,JxWELFcqbt4QhErmK,2022-01-07T19:06:04Z,2022-01-07T19:55:26Z
2iizTTue3D9b6TNsM,54,simple,true,2022-01-07T19:06:22Z,2022-01-07T19:19:11Z,finished,,6HjsP4vBMWSu3MBDA,2022-01-07T19:06:05Z,2022-01-07T19:55:26Z
2ENQ4YqkZ2njn98dQ,55,simple,true,2022-01-07T19:06:23Z,2022-01-07T19:22:10Z,finished,,GP5wLCwyvCFpXX7T4,2022-01-07T19:06:05Z,2022-01-07T19:55:26Z
uW7WrqyJvv9wKHFjy,56,simple,true,2022-01-07T19:06:23Z,2022-01-07T19:22:31Z,finished,,q8AmsrgfmZmBAXKLt,2022-01-07T19:06:05Z,2022-01-07T19:55:27Z
eehbBPEydcofcyacT,57,simple,true,2022-01-07T19:06:24Z,2022-01-07T19:19:18Z,finished,,pQ5AmcQmGcPjHXWod,2022-01-07T19:06:05Z,2022-01-07T19:55:27Z
E5F2YbumX5JFbkie9,58,simple,true,2022-01-07T19:06:25Z,2022-01-07T19:24:07Z,finished,,b3w7mYsGW6rsqw3wh,2022-01-07T19:06:06Z,2022-01-07T19:55:27Z
Z3opFg63zc2BNyJfS,59,simple,true,2022-01-07T19:06:26Z,2022-01-07T19:23:06Z,finished,,2AR3YW5TzcSQGsCkM,2022-01-07T19:06:06Z,2022-01-07T19:55:27Z
5bX22xez4Y4sYjFaB,60,simple,true,2022-01-07T19:06:27Z,2022-01-07T19:23:55Z,finished,,2fs37H88JEnp9C8ys,2022-01-07T19:06:06Z,2022-01-07T19:55:28Z
PaibrhAcMewqEvRN9,61,simple,true,2022-01-07T19:06:27Z,2022-01-07T19:21:58Z,finished,,Z685nrBoih37EGQk3,2022-01-07T19:06:06Z,2022-01-07T19:55:28Z
YQxRzPJpyN4cJMGof,62,simple,true,2022-01-07T19:06:28Z,2022-01-07T19:22:53Z,finished,,zH6iJH7x4R56oMNPb,2022-01-07T19:06:06Z,2022-01-07T19:55:28Z
AWdj7Dc2MkyWbBRe9,63,simple,true,2022-01-07T19:06:28Z,2022-01-07T19:16:22Z,finished,,ZmNEF2pgBqkqqJoaP,2022-01-07T19:06:07Z,2022-01-07T19:55:28Z
7tmprt8qmpBGSC7fB,64,simple,true,2022-01-07T19:06:29Z,2022-01-07T19:22:30Z,finished,,e3f4uQMLngeXrSbwk,2022-01-07T19:06:07Z,2022-01-07T19:55:28Z
Q7jP9PQeBLi5gRPDG,65,simple,false,2022-01-07T19:06:30Z,,cancelled,,6Bjf467T6pDgdpBoh,2022-01-07T19:06:07Z,2022-01-07T19:55:24Z
rvsJ6uJkmhqusz8HD,66,simple,false,2022-01-07T19:06:30Z,,cancelled,,zZqp6Apo2wQnHWS7x,2022-01-07T19:06:07Z,2022-01-07T19:55:24Z
rJ5nB2H2jfcKK4fFc,67,simple,false,2022-01-07T19:06:31Z,,cancelled,,4KEeHLLtBtX8EP9YW,2022-01-07T19:06:08Z,2022-01-07T19:55:24Z
t5dHvmmDQd7Suz35B,68,simple,false,2022-01-07T19:06:32Z,,cancelled,,sJqGthaZCQZk3PRkN,2022-01-07T19:06:08Z,2022-01-07T19:55:24Z
mMZNDdCbH9i2KT6AK,69,simple,true,2022-01-07T19:55:42Z,2022-01-07T20:08:40Z,finished,,qzkr6nBoeiBKpbT9C,2022-01-07T19:55:34Z,
KwLRFAuRhyFJPpwJG,70,simple,true,2022-01-07T19:55:43Z,2022-01-07T20:07:04Z,finished,,HQ7QXuWuDSezK4EvT,2022-01-07T19:55:36Z,
XKjjmMt9AoSbGDdrG,71,simple,true,2022-01-07T19:55:43Z,2022-01-07T22:05:42Z,finished,,my9nrL5qoYm6vKTur,2022-01-07T19:55:36Z,
fWY8TcHbuuBJzfqN9,72,simple,true,2022-01-07T19:55:44Z,2022-01-07T20:08:11Z,finished,,erBviJjaRX9ujiNWf,2022-01-07T19:55:36Z,
kijubfNXqspBruqya,73,simple,true,2022-01-07T19:55:44Z,2022-01-07T20:07:26Z,finished,,QgJ7Nu3SHyFTXXfQQ,2022-01-07T19:55:37Z,
L92XiWeuE5hYcEN4F,74,simple,true,2022-01-07T19:55:45Z,2022-01-07T20:10:48Z,finished,,3mFpeSu6zSzqvWGeq,2022-01-07T19:55:37Z,
zEua4TJQbR8dGnqop,75,simple,true,2022-01-07T19:55:46Z,2022-01-07T20:10:19Z,finished,,GwRhb4r9tt5mp7xu4,2022-01-07T19:55:37Z,
GNdkgC8g4nzMoj3f5,76,simple,true,2022-01-07T19:55:47Z,2022-01-07T20:09:24Z,finished,,a3eX5ctNEvqnnTXau,2022-01-07T19:55:37Z,
SfnFdtsgBruuTD2Pi,77,simple,true,2022-01-07T19:55:48Z,2022-01-07T20:13:30Z,finished,,ayKmAwXjtgu8aAppz,2022-01-07T19:55:37Z,
Xr4PWXmEvx2mcojDq,78,simple,true,2022-01-07T19:55:48Z,2022-01-07T20:10:11Z,finished,,PPmpet49YJCaxgF6Z,2022-01-07T19:55:38Z,
