row_id,index,stageIds,gameId,createdAt,text,playerId,type,submitted,targets,payoffs,repNum,playerIds,game_cond,chat_cond
7c4cteb6ykZrZwYWs,5,"AGjGiwxbbagPXNSEn,T4R78es2uz5xBpyyG",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,m3yvm4LFxdtfHeBRw,selectionAlert,TRUE,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":6}}",4,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
7c4cteb6ykZrZwYWs,5,"AGjGiwxbbagPXNSEn,T4R78es2uz5xBpyyG",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,GEP2thqtKeEPqmAYh,selectionAlert,TRUE,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":6}}",4,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
7KzWaR7BQotTnJYz7,6,"XKopLbC3A2znhyJPR,JmaDYQr4qKFRZhCPS",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,m3yvm4LFxdtfHeBRw,selectionAlert,TRUE,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":8}}",5,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
7KzWaR7BQotTnJYz7,6,"XKopLbC3A2znhyJPR,JmaDYQr4qKFRZhCPS",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,GEP2thqtKeEPqmAYh,selectionAlert,TRUE,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":8}}",5,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
TCTd9KeKJRzj4MyL7,7,"NX9fzdqhnWnXLqyq3,rGTqd3B6kejQ2QigX",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,m3yvm4LFxdtfHeBRw,selectionAlert,TRUE,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":5}}",6,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
TCTd9KeKJRzj4MyL7,7,"NX9fzdqhnWnXLqyq3,rGTqd3B6kejQ2QigX",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,GEP2thqtKeEPqmAYh,selectionAlert,TRUE,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":5}}",6,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
7fFccMEHBzTTnRD83,8,"SEZTPmEGknvgqdb7u,rF9RZqqKqrWQWuDSk",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,m3yvm4LFxdtfHeBRw,selectionAlert,TRUE,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":8}}",7,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
7fFccMEHBzTTnRD83,8,"SEZTPmEGknvgqdb7u,rF9RZqqKqrWQWuDSk",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,GEP2thqtKeEPqmAYh,selectionAlert,TRUE,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":8}}",7,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
gBGqJQWfcHHg3XP4y,9,"trPGYif8YDL2RnmqB,mTqDB5iANriXvfxms",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,m3yvm4LFxdtfHeBRw,selectionAlert,TRUE,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":9}}",8,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
gBGqJQWfcHHg3XP4y,9,"trPGYif8YDL2RnmqB,mTqDB5iANriXvfxms",Z5FZXHNfuyphj5PhR,2022-01-07T17:01:22Z,NA,GEP2thqtKeEPqmAYh,selectionAlert,TRUE,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":9}}",8,"GEP2thqtKeEPqmAYh,m3yvm4LFxdtfHeBRw",BoS,chat
