_id,index,availableCount,timeoutStartedAt,timedOutAt,queuedPlayerIds,playerIds,gameId,treatmentId,batchId,lobbyConfigId,createdAt
kTdARJS6BQKSH5YkW,0,2,2024-05-20T17:05:07Z,,"7xHGHmp79DMkJ933F,7uc6KirfaLkCwWtZW,XG7Xqmr7Ry3pFDctX,ZnF7JteoRKz9xsJjT,pgMgqLmjKiD7TTPKG,f8Pcerdu4Qj55Yew4,FiEgFffvxrikipsC7,b2BZS5YTS7YwzFWPx,sL4PfezM2X6mGy3P5,6X3WYo7amffBshnb5,R9aD2TxMFAPM9KDKj,Md5AafcF9zKCQh7sw,sqJDpiHxXoBQGHTtL,F3TgEKTrHAeNQRYhC","XG7Xqmr7Ry3pFDctX,F3TgEKTrHAeNQRYhC",kTdARJS6BQKSH5YkW,bFMGuS7DGjPd3RXeY,fMczDoj5RPqXkGfWk,v8rMbSLgPKtP553Ex,2024-05-20T17:01:01Z
thQjeggqeanREQ6F7,0,2,2024-05-20T17:05:28Z,,"7xHGHmp79DMkJ933F,7uc6KirfaLkCwWtZW,ZnF7JteoRKz9xsJjT,pgMgqLmjKiD7TTPKG,f8Pcerdu4Qj55Yew4,FiEgFffvxrikipsC7,b2BZS5YTS7YwzFWPx,sL4PfezM2X6mGy3P5,6X3WYo7amffBshnb5,R9aD2TxMFAPM9KDKj,Md5AafcF9zKCQh7sw,sqJDpiHxXoBQGHTtL","ZnF7JteoRKz9xsJjT,7uc6KirfaLkCwWtZW",thQjeggqeanREQ6F7,bFMGuS7DGjPd3RXeY,iWKvmRRubwBdSWENZ,v8rMbSLgPKtP553Ex,2024-05-20T17:01:03Z
iHS7hTGpsg3bCPXvF,0,2,2024-05-20T17:06:00Z,,"7xHGHmp79DMkJ933F,pgMgqLmjKiD7TTPKG,f8Pcerdu4Qj55Yew4,FiEgFffvxrikipsC7,b2BZS5YTS7YwzFWPx,sL4PfezM2X6mGy3P5,6X3WYo7amffBshnb5,R9aD2TxMFAPM9KDKj,Md5AafcF9zKCQh7sw,sqJDpiHxXoBQGHTtL","Md5AafcF9zKCQh7sw,R9aD2TxMFAPM9KDKj",iHS7hTGpsg3bCPXvF,bFMGuS7DGjPd3RXeY,zgJBiL9wHqieXgQ88,v8rMbSLgPKtP553Ex,2024-05-20T17:01:03Z
PGQzAWoLzqYS9soap,0,2,2024-05-20T17:06:45Z,,"7xHGHmp79DMkJ933F,pgMgqLmjKiD7TTPKG,f8Pcerdu4Qj55Yew4,FiEgFffvxrikipsC7,b2BZS5YTS7YwzFWPx,sL4PfezM2X6mGy3P5,6X3WYo7amffBshnb5,sqJDpiHxXoBQGHTtL","sL4PfezM2X6mGy3P5,pgMgqLmjKiD7TTPKG",PGQzAWoLzqYS9soap,bFMGuS7DGjPd3RXeY,yyDD9ZPKg2f4dWT6L,v8rMbSLgPKtP553Ex,2024-05-20T17:01:04Z
NwuRNfDwCmA7P3YyG,0,2,2024-05-20T17:07:25Z,,"7xHGHmp79DMkJ933F,f8Pcerdu4Qj55Yew4,FiEgFffvxrikipsC7,b2BZS5YTS7YwzFWPx,6X3WYo7amffBshnb5,sqJDpiHxXoBQGHTtL","b2BZS5YTS7YwzFWPx,f8Pcerdu4Qj55Yew4",NwuRNfDwCmA7P3YyG,bFMGuS7DGjPd3RXeY,H4ugPK2J77MQtEiuA,v8rMbSLgPKtP553Ex,2024-05-20T17:01:05Z
uKGckEJSrLnBCzZHA,0,2,2024-05-20T17:08:20Z,,"7xHGHmp79DMkJ933F,FiEgFffvxrikipsC7,6X3WYo7amffBshnb5,sqJDpiHxXoBQGHTtL","6X3WYo7amffBshnb5,sqJDpiHxXoBQGHTtL",uKGckEJSrLnBCzZHA,bFMGuS7DGjPd3RXeY,S9azEX5cGrkqntFKR,v8rMbSLgPKtP553Ex,2024-05-20T17:01:05Z
pqiRYp96hDRJj73g7,0,2,2024-05-20T17:08:53Z,,"7xHGHmp79DMkJ933F,FiEgFffvxrikipsC7,9ngveZubiTLRMwkWA,MPfxMjFnMJLJXyWSA","FiEgFffvxrikipsC7,9ngveZubiTLRMwkWA",pqiRYp96hDRJj73g7,bFMGuS7DGjPd3RXeY,GawJut7Gm8LeEHj5s,v8rMbSLgPKtP553Ex,2024-05-20T17:01:06Z
PzPjHc5yE8EgPT6AJ,0,2,2024-05-20T17:11:56Z,,"7xHGHmp79DMkJ933F,MPfxMjFnMJLJXyWSA,8Gd4X575jPi3Y8Xyx,S4rgzXeB4LvTsuCbR","MPfxMjFnMJLJXyWSA,S4rgzXeB4LvTsuCbR",PzPjHc5yE8EgPT6AJ,bFMGuS7DGjPd3RXeY,KwBq9ti8hhKWDH247,v8rMbSLgPKtP553Ex,2024-05-20T17:01:07Z
5EjqwQ7zx4aQz3qNQ,0,2,2024-05-20T17:13:30Z,,"7xHGHmp79DMkJ933F,8Gd4X575jPi3Y8Xyx,vvNtoKH6A5sShTpk2","8Gd4X575jPi3Y8Xyx,vvNtoKH6A5sShTpk2",5EjqwQ7zx4aQz3qNQ,bFMGuS7DGjPd3RXeY,8PPC65aNJnwTGF4zq,v8rMbSLgPKtP553Ex,2024-05-20T17:01:19Z
tBmyYsACpdCx7bocE,0,2,,,7xHGHmp79DMkJ933F,,,bFMGuS7DGjPd3RXeY,fQo7KpMNC7nppLtt7,v8rMbSLgPKtP553Ex,2024-05-20T17:01:19Z
