row_id,index,stageIds,gameId,createdAt,text,playerId,type,submitted,gametype,targets,payoffs,repNum,playerIds,game_cond,chat_cond
vv3RmuCyWR3qsQ6rY,0,TLFLhj4BbDMrB5pdi,kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,oh yeah,XG7Xqmr7Ry3pFDctX,message,FALSE,NA,NA,NA,NA,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
vv3RmuCyWR3qsQ6rY,0,TLFLhj4BbDMrB5pdi,kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,i get these a lot,XG7Xqmr7Ry3pFDctX,message,FALSE,NA,NA,NA,NA,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
vv3RmuCyWR3qsQ6rY,0,TLFLhj4BbDMrB5pdi,kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,i dont,F3TgEKTrHAeNQRYhC,message,FALSE,NA,NA,NA,NA,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
vv3RmuCyWR3qsQ6rY,0,TLFLhj4BbDMrB5pdi,kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,i only did it once,F3TgEKTrHAeNQRYhC,message,FALSE,NA,NA,NA,NA,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
vv3RmuCyWR3qsQ6rY,0,TLFLhj4BbDMrB5pdi,kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,"poor you, they're great",XG7Xqmr7Ry3pFDctX,message,FALSE,NA,NA,NA,NA,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
vv3RmuCyWR3qsQ6rY,0,TLFLhj4BbDMrB5pdi,kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,everyone on prolific uses scripts,F3TgEKTrHAeNQRYhC,message,FALSE,NA,NA,NA,NA,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
vv3RmuCyWR3qsQ6rY,0,TLFLhj4BbDMrB5pdi,kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,do u use any?>,F3TgEKTrHAeNQRYhC,message,FALSE,NA,NA,NA,NA,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
vv3RmuCyWR3qsQ6rY,0,TLFLhj4BbDMrB5pdi,kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,"not for that one, no",XG7Xqmr7Ry3pFDctX,message,FALSE,NA,NA,NA,NA,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
abiNXFCFseQ6ATihv,1,"svixDAFwjh7rfdNKb,vxggsmQ8XSGZGoG3r",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,i think u use scripts,F3TgEKTrHAeNQRYhC,message,TRUE,BoS,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":9}}",0,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
abiNXFCFseQ6ATihv,1,"svixDAFwjh7rfdNKb,vxggsmQ8XSGZGoG3r",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,NA,F3TgEKTrHAeNQRYhC,selectionAlert,TRUE,BoS,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":9}}",0,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
abiNXFCFseQ6ATihv,1,"svixDAFwjh7rfdNKb,vxggsmQ8XSGZGoG3r",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,oh this one's rough,XG7Xqmr7Ry3pFDctX,message,TRUE,BoS,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":9}}",0,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
abiNXFCFseQ6ATihv,1,"svixDAFwjh7rfdNKb,vxggsmQ8XSGZGoG3r",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,so i have to report you,F3TgEKTrHAeNQRYhC,message,TRUE,BoS,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":9}}",0,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
abiNXFCFseQ6ATihv,1,"svixDAFwjh7rfdNKb,vxggsmQ8XSGZGoG3r",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,it is illegal on Prolific,F3TgEKTrHAeNQRYhC,message,TRUE,BoS,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":9}}",0,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
abiNXFCFseQ6ATihv,1,"svixDAFwjh7rfdNKb,vxggsmQ8XSGZGoG3r",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,"welp, off to a 0|0 start",XG7Xqmr7Ry3pFDctX,message,TRUE,BoS,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":9}}",0,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
abiNXFCFseQ6ATihv,1,"svixDAFwjh7rfdNKb,vxggsmQ8XSGZGoG3r",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,"no, i don't lol",XG7Xqmr7Ry3pFDctX,message,TRUE,BoS,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":9}}",0,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
abiNXFCFseQ6ATihv,1,"svixDAFwjh7rfdNKb,vxggsmQ8XSGZGoG3r",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,to use such scripts,F3TgEKTrHAeNQRYhC,message,TRUE,BoS,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":9}}",0,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
abiNXFCFseQ6ATihv,1,"svixDAFwjh7rfdNKb,vxggsmQ8XSGZGoG3r",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,NA,XG7Xqmr7Ry3pFDctX,selectionAlert,TRUE,BoS,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":9}}",0,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
j7qd49NzHwSEWAraw,2,"vB9nfYRD7qvXKqKLb,9EX7LD8i4WCZ5dwFY",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,NA,F3TgEKTrHAeNQRYhC,selectionAlert,TRUE,easyPD,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",1,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
j7qd49NzHwSEWAraw,2,"vB9nfYRD7qvXKqKLb,9EX7LD8i4WCZ5dwFY",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,NA,XG7Xqmr7Ry3pFDctX,selectionAlert,TRUE,easyPD,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",1,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
jwx8Ret3eAKhdrzn3,3,"PNTdpMY3bErBQyFmh,xqrjMgsikexf5M4RE",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,NA,F3TgEKTrHAeNQRYhC,selectionAlert,TRUE,easyPD,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":3},""AB"":{""p1"":0,""p2"":4},""BA"":{""p1"":4,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",2,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
jwx8Ret3eAKhdrzn3,3,"PNTdpMY3bErBQyFmh,xqrjMgsikexf5M4RE",kTdARJS6BQKSH5YkW,2024-05-20T17:05:17Z,NA,XG7Xqmr7Ry3pFDctX,selectionAlert,TRUE,easyPD,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":3},""AB"":{""p1"":0,""p2"":4},""BA"":{""p1"":4,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",2,"F3TgEKTrHAeNQRYhC,XG7Xqmr7Ry3pFDctX",may2024,chat
