_id,index,name,displayName,startTimeAt,durationInSeconds,roundId,gameId,createdAt,data.log
TLFLhj4BbDMrB5pdi,0,turing,Chat,2024-05-20T17:05:18Z,180,vv3RmuCyWR3qsQ6rY,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""turingStarted"",""roundId"":""turing"",""at"":""2024-05-20T17:05:18.576Z""}"
svixDAFwjh7rfdNKb,1,selection,Selection,2024-05-20T17:08:19Z,180,abiNXFCFseQ6ATihv,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:08:19.026Z""}"
vxggsmQ8XSGZGoG3r,2,feedback,Feedback,2024-05-20T17:09:04Z,5,abiNXFCFseQ6ATihv,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:09:04.143Z""}"
vB9nfYRD7qvXKqKLb,3,selection,Selection,2024-05-20T17:09:10Z,180,j7qd49NzHwSEWAraw,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:09:10.047Z""}"
9EX7LD8i4WCZ5dwFY,4,feedback,Feedback,2024-05-20T17:09:17Z,5,j7qd49NzHwSEWAraw,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:09:16.912Z""}"
PNTdpMY3bErBQyFmh,5,selection,Selection,2024-05-20T17:09:23Z,180,jwx8Ret3eAKhdrzn3,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:09:23.049Z""}"
xqrjMgsikexf5M4RE,6,feedback,Feedback,2024-05-20T17:09:28Z,5,jwx8Ret3eAKhdrzn3,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:09:28.665Z""}"
zopNuNC3PpALzjCyF,7,selection,Selection,2024-05-20T17:09:34Z,180,YivYN4qW2AxNYpZJ7,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:09:34.061Z""}"
xmBSvY7XecxZoWQLw,8,feedback,Feedback,2024-05-20T17:09:46Z,5,YivYN4qW2AxNYpZJ7,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:09:45.835Z""}"
SvqEWerEWL9mbxMSz,9,selection,Selection,2024-05-20T17:09:52Z,180,RyKtWBAD7Ctzb6Lfp,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:09:52.065Z""}"
iEFrTtF97yTxwYhi7,10,feedback,Feedback,2024-05-20T17:09:59Z,5,RyKtWBAD7Ctzb6Lfp,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:09:59.686Z""}"
8DxHqHxjHasDifQ8y,11,selection,Selection,2024-05-20T17:10:05Z,180,dZzRofR5E7zNDf6XD,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:10:05.071Z""}"
bATkCiWrePLFbSN3E,12,feedback,Feedback,2024-05-20T17:10:18Z,5,dZzRofR5E7zNDf6XD,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:10:18.079Z""}"
oo3rkLKeffcT4mLg7,13,selection,Selection,2024-05-20T17:10:24Z,180,RSFJQWKS9jMkKRAeu,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:10:24.101Z""}"
EQefcNgXhrFDD2mkp,14,feedback,Feedback,2024-05-20T17:10:31Z,5,RSFJQWKS9jMkKRAeu,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:10:31.733Z""}"
vQbBewos7wt6XYxNT,15,selection,Selection,2024-05-20T17:10:37Z,180,2ctPDt723w55vNCnQ,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:10:37.109Z""}"
DHetbEDv3fvCDo4p4,16,feedback,Feedback,2024-05-20T17:10:51Z,5,2ctPDt723w55vNCnQ,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:10:50.872Z""}"
upoi8PwHbdHjMDoBu,17,selection,Selection,2024-05-20T17:10:57Z,180,7EntuoYw3XKdCwHq7,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:10:57.133Z""}"
pMwnyzLgJBXG4KZ8H,18,feedback,Feedback,2024-05-20T17:11:07Z,5,7EntuoYw3XKdCwHq7,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:11:06.861Z""}"
TKyKZZg2gJS29qBmg,19,selection,Selection,2024-05-20T17:11:13Z,180,azpEMsFnTeou8Xa4L,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:11:13.138Z""}"
gcdnuvyRkPK2Qgpmc,20,feedback,Feedback,2024-05-20T17:11:20Z,5,azpEMsFnTeou8Xa4L,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:11:19.748Z""}"
B8wqWMYHuXBk66DxM,21,selection,Selection,2024-05-20T17:11:25Z,180,BwEYSEntyQrt98vnb,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:11:25.141Z""}"
sSZfRsmcciRNjLmvT,22,feedback,Feedback,2024-05-20T17:11:33Z,5,BwEYSEntyQrt98vnb,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:11:33.261Z""}"
KDqLvck95vJ5gXDNJ,23,selection,Selection,2024-05-20T17:11:39Z,180,LSMb5ZWRvmnxh5Xxo,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:11:39.143Z""}"
Cppg5ixgqAqymLmqo,24,feedback,Feedback,2024-05-20T17:11:42Z,5,LSMb5ZWRvmnxh5Xxo,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:11:42.447Z""}"
T3E39rDJYy4FxuRY2,25,selection,Selection,2024-05-20T17:11:48Z,180,xGq5c2XTJG5TZqug5,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:11:48.175Z""}"
BGaT9ctyuL7RBcQ4T,26,feedback,Feedback,2024-05-20T17:11:53Z,5,xGq5c2XTJG5TZqug5,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:11:53.004Z""}"
TWYKCuhhvynBeMccu,27,selection,Selection,2024-05-20T17:11:59Z,180,y5Ho5zr8mMZexoSRu,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:11:59.175Z""}"
ecSSvtL84MqPCtkKY,28,feedback,Feedback,2024-05-20T17:12:04Z,5,y5Ho5zr8mMZexoSRu,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:12:04.401Z""}"
SrsQngB49FnjBPrG7,29,selection,Selection,2024-05-20T17:12:10Z,180,ofWJFZj3zJXciWnjD,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:12:10.191Z""}"
Xvh72XGptE5pmjpAA,30,feedback,Feedback,2024-05-20T17:12:15Z,5,ofWJFZj3zJXciWnjD,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:12:14.991Z""}"
pna2uzX8CSCK5p2Ah,31,selection,Selection,2024-05-20T17:12:21Z,180,yhgsqF4JtSTaxEuXQ,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:12:21.183Z""}"
K6xmDA5oeGmwRj2ty,32,feedback,Feedback,2024-05-20T17:12:30Z,5,yhgsqF4JtSTaxEuXQ,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:12:30.389Z""}"
teHBoTt73KTo59iuf,33,selection,Selection,2024-05-20T17:12:36Z,180,JmxhxxT45NioTcCiP,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2024-05-20T17:12:36.190Z""}"
G4TBzHWJkWuJibAhs,34,feedback,Feedback,2024-05-20T17:12:42Z,5,JmxhxxT45NioTcCiP,kTdARJS6BQKSH5YkW,2024-05-20T17:05:18Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2024-05-20T17:12:42.053Z""}"
