_id,finishedAt,gameLobbyId,treatmentId,roundIds,playerIds,batchId,createdAt,data.justStarted,data.roleList
3T3cTtkeNqwJBkAQc,2022-06-24T17:42:32Z,3T3cTtkeNqwJBkAQc,yz9TFAa8Er7B39Mez,"BknpW9j3tkh9HaYCE,EcYfRfM4W47ZCRhXn,gmuFyKswE2SGEXoTL,C4dCPKZGtPGbfMHM4,moxpZMgpeeNLLNhP8,P7hoTWZDGzFzDL5yT,rNeNa7ZLb6FdJjAz3,FwJvZD3BagQ9QM49M,fcCGkNgoh2Dbmw36o,Gd335RadK3rSKRCWp,vS7HGkqxzbq6famyP,hgLzv25eETHSb2TCS,kbtTgvFpHTM7PXLyg,LjEEa4cGoncBrHTo6,vW3TH3fd7DPRfg5tQ,R9cdes6H8pL8JnQTM,YGFpgXes5tL48LKjM,sh634dtexuXMPa2dq,vyGbbFbrRvcPYr5gr,PrKXRFmE7M3DDaoLo,TYTnEZp4Ye2PQ34pH,3gtAn673XsRjmYEFH,PZxzNFHFt8tr65oeA,4hA4ow7g9dC2AnMXJ,vbNHTh3n4yiwBpgRE,MZYWGtgamQZ39Kydd,MiFMTabKNg6gqvCfA,CrFtoDfRzM7ETaxyb,ZWdj5wWzQ5Xfba5a6,jv2fiFQahLGq4K3J2,dJAv4uE5gMZYSc9Gg,GdMkvZoX5ogZHyadW,AFjZBkB2KmCeAEwAs,BZdMAaDbTCjfw7ZB3,4D2cDyMtGNHo47bBB,DYcuF2hkG6opgQRtF,Ai4crZGuLzAFzYY7A,rzJ995yAtHzWn88ez,ZqwXm4nLvh6ryN68L,ZjrZ9xH5xpqvNYSt3,rYxh6jHqp8sh3JaNA","5vcmk6fyRsw7m6edH,a9XP4ypM8jtsnidcA",daLFR983NRsXs8MyM,2022-06-24T17:26:52Z,false,"{""5vcmk6fyRsw7m6edH"":""p1"",""a9XP4ypM8jtsnidcA"":""p2""}"
8RRJwSJteRcMqy2NW,2022-06-24T17:47:29Z,8RRJwSJteRcMqy2NW,yz9TFAa8Er7B39Mez,"7avdDgyqrHeMrXvWv,ZLoBrgmSbT8dZyYxN,b99uQCsAEZFnLxZNk,EWsg4zmhLbJrxfQWE,Rh7DLbhgcRQaxG3yL,iTarJQ2gyKz6eXc8S,ntzZLu97g6WpJWrxt,cnvuHNkvPp2cE9gQf,rz5v9khRWQWkDMywy,6PW2Googy5P5QxnxE,yzpFzCwrWuyAkRXPh,k5YN6232RE6BLJxig,fHjDEqgi8HGChGrs9,gm5bCJxhumzzsztof,gx2Ks6MYGRKF5hLWk,4XtyZYZEeWjqQWcDa,oZaM2EYaxT9ZsbZpC,aYcLbT7Nrsp9Zdu3G,JsB3sZQgidAdSSTLM,6XnXtocPQTidPhExx,dDzTFGogsrAGfS8oF,KiicMnTS7S6gRzovN,cGjhg8oKanEPj2f5E,NrEXiDZnd9ismPeGz,A8AmJqrjM5dSkz77f,viuydmJ8288wzRYh5,qyojDdXRx8muPpLJS,iFrgBiEZSmpAe6Wue,Hh9reMTSmHuLqEojD,aBfmEpDb98yuxDPf9,n6RNrP4piyuqoDBp8,zjdprckgDGq49pcqm,DtCZARz2pyCXACrMd,7Eqt6b8QdNpmqmHuN,qE8tbqE3GQjRM3w6e,t9xc68Wa2rTD558aN,oK8k62k9j2xWcPh4A,Pt2k6tAhrqAWgfiSA,ziBtj48dsFgLy5JL3,Dz2jBvpoiC3uCcR5r,ezFeeyakkAAi9GvFc","MWF9e2j6kJKX5ujax,u7MHB5vzLN9eK9ZcS",yQHaHwke9cuFFGdX2,2022-06-24T17:27:18Z,false,"{""MWF9e2j6kJKX5ujax"":""p1"",""u7MHB5vzLN9eK9ZcS"":""p2""}"
69NqN5AEWaqivqkvE,2022-06-24T17:38:10Z,69NqN5AEWaqivqkvE,yz9TFAa8Er7B39Mez,"WGyWPK7wYwNaaQmvu,qNSoHqgMgSsuJ8dBR,BYXjGoftKrLPEuqR9,FmqMHdSykoctZW7Hc,XWikE4Nty9vKZ962G,sAW8ov79fQ8EwZZW6,LwfByzP3tHZG6zzXE,MN79HjpdSnxYBJ24F,NGYScQNbCrsZHgCLw,r8dLPy2u5tgCDoNqT,bZe7B9dw6Fxwkmfkh,LdCYMciAcgk2CKsXB,BnRQnJ6jJzSxttiCC,4oyiiGohApC7YESNP,MitrvsT3SSgNNnk5u,cQnPhRPkYgn4kvZ5S,XpefapQMQ2yNMb5QG,mphmPGZQBXYAE2drM,GpSM5NWdQ6H2GGqoB,BKYn7YCmjKJPbCTTX,46rMaZxtL9DbFdfBW,ZB6Sg2xrDoio4pssx,rrvf5zn6Kq4uqnbKn,GjhMB8iirbMGLgfdK,RxLE5tC5QnByqiazP,HNBJdnTvrAi9XxZxu,32M4wxv4YvwATtrHY,byoJB9XkZmYGacmb7,JGm7nm5yrtSeqH9dF,o3FRefBrEYfyHFBjN,kadBknrTHeDKx5sq2,rsi3kQ2zxbASwg4eG,MrZ4kMx8RzhHf3jP2,BGcFR6npDooMKRMaT,AjLXopnf8AafshpGj,APsd4pKPEeaQW6DSF,4gDAY5H9p4MGH77wX,93jJjhjw6gZ2XxCJG,Q3o2kwX9XnzDT3rE4,mjG7Pwr23SWgqmJt8,2P6YdDCJGwGp4jsaX","8LgAEaDSgyniBvzP5,gDEzcq9YqiXnH9Dte",vhYAqG77CfMAAtQhY,2022-06-24T17:27:54Z,false,"{""8LgAEaDSgyniBvzP5"":""p1"",""gDEzcq9YqiXnH9Dte"":""p2""}"
Aa9g2BP42xbuy29DX,2022-06-24T17:49:02Z,Aa9g2BP42xbuy29DX,yz9TFAa8Er7B39Mez,"3XM5p28TTEicAwhXr,Lg7D58ZjiAWe2mAeh,RsYQvkem5z6FHtusS,AzTuy7Ao9vXwq3ip9,49A3d4qw97SJ8NHEn,5TkEqrqrcxKneWo4f,tKoDa2AfHEeqrzYju,j6q8NXHKvfCjvnyvb,rwnHrgNitaJHNa5jG,HD5vLCHmTkcoJ2emG,6gZpkfkWRjezpEGtk,FTzYTFyfFKdREusbd,BrsCxcXLGFwcQur4v,FfqrDtdSmAP4aQoSS,MRRPG4puuWhHQML6f,YCjnBtAjt446SHbvf,hqE6Z3YhTqZjwXXbB,AASjxwsF8XguWCsK2,EX89LNFzgquwjtn3R,G3dxmNdwK3oCgfpAK,MyYfc48fFBMBGumFB,s9mCn9Pd6SRwHQJg7,473WBCXryGLFMnHpq,W5pnjRpvvAcXpzMN2,EE7Jqy9arCR7DzyEj,M8odfcWyPp29KhGN9,Wp7KmbAYnYWs8gHkt,vkhSntkPtvvs763vi,mPqsBsE2NrdDy8cQ2,p5kQ4Miaqoih4Kgwm,wKhwKFmikHTd9YfzS,449B76t8TvdugGvkq,3Hf7gjt9RcuJyXKzQ,E2xE23RewPQ9sbKku,PbKwWMg7QChBafgeN,W5inxvLa5Ff8qqm4u,nkHzxjSDWCc7Q4RwT,sHBbs3HSWu8vvYeAx,cnfAbouFsaDRefdgN,9qhxqrd6zGoxmNd2G,996qW7xrtEbPG24KM","6PcLgv3xsT8Kr2pMR,WQ8W2Gs4Nex39WNNm",F8Mzvqcha4igRwe2x,2022-06-24T17:29:01Z,false,"{""6PcLgv3xsT8Kr2pMR"":""p1"",""WQ8W2Gs4Nex39WNNm"":""p2""}"
f2mNy7LXjEnJhJTDi,2022-06-24T18:43:57Z,f2mNy7LXjEnJhJTDi,yz9TFAa8Er7B39Mez,"7M7uNCBe3ZdTpKaRu,tzGLLumgPrY4Bzttx,tKcPeZHbewKkcy2tt,evXvngmoMXErBSCLL,o7Tjtxapnh5va5Yys,j6kdzvM5JgCr499e6,mMeqcT6tQSX49Ajc3,vnJLdDLtpF2JxEiip,rjoyRdoWt8X6YPCBo,ByywhRbvykxhs2itn,CKHPBTGJWY8Cw3K5Z,9g3rD3f4XkGh28nnR,vzMr2zsJN5dnRpoXx,NGuXS4EsoWnLPE9PE,Ax23hTWHD8Jx6duxQ,FiMmMbh569nWXuX2y,ZgRnaxgtxYw8Babnk,uJP9Zmfwd9GXqNAnx,CoSwq5FxB8ZjFcBEr,GmHns44eSTgYqZNbM,jH9uvdRcyvSGNDr7k,vpFTmN3ZT6B5bpjCm,7m9ncDPujzEgA2g3D,SzuYiZPEsuZKw5REL,hkYPAtbvz22iMGqJ9,SxSCogdXqHBKxiGA5,ZANhpdWRa66trJNee,RDJJwdeRdKzX6xqp5,z9mqhbmEc63N6WkDR,YRiS85QEr6mx99xqs,rC9RcNPp7b6aJdkaX,eGFDmHqYdPAmFbcsc,85LBj3tWEedrmiL5J,Jjyo8DBaNSJXJwuCM,pPnHkY525YaQdBMWT,omyLKc6tNBPJcdJPF,qRwbmg8gwxqR5SBZ2,idMZDsxyGfApKS8eT,vmzRheWNKDNEd2XAG,guY55qdAdzey8YqsS,nxqYvNwPRagjzng7D","9Pk9GKS9RP8xPNtuG,YgnDk7f85uYDx2r7s",DADhFs8RFmJ6WjQQn,2022-06-24T18:30:19Z,false,"{""YgnDk7f85uYDx2r7s"":""p1"",""9Pk9GKS9RP8xPNtuG"":""p2""}"
XY5bWrbXRRS2utfyE,2022-06-24T18:42:35Z,XY5bWrbXRRS2utfyE,yz9TFAa8Er7B39Mez,"BWtgnTgFxH8C22CKY,ncx2ggna7ZsgsYiJk,t432s3uia8TLZCq98,LvHstv9KNhx8HNjcu,FkLRpRazXGKHkeGhd,LBZ9bEgcsrddRouQx,ufnXuKkGKwXT463yb,Sxc9YW3xC55XsJyYy,wtcbce28ertJS7wMZ,F8wtd8Q9H6KKLfh3k,4jFmqjPXSznafx2ML,6xxZW8i9rdDkHBpBy,RfTWTtzAGh7EDny25,RMeeBJQaevuQLG2Fi,hadAFSpig5uR69YMA,onoxWnMb8QTEZWZXp,mAsPEsapgoBHpkiET,z5xEYhW2y8P3DA3p4,CXzHGtHgrvX7uj84K,CGj8Exk542xC8kJFX,r9atZdGHSZRdvFSwq,qWZReAFk7yvcPm8sx,Xs3hujmp9DjATZKex,JKRhhSz48e3ewHYJj,bEmRgyqn2MvC3uREE,peKDwtnEfLFcSXZav,cPjLdQecSPSFNSr66,z8Cscr5inMaM46sRo,wiPMg6x3jZJTBLe3a,t9jQjZExBDgK7Yxo2,XxdAEpHZ2NxW8Tw2u,LrKj5ZxLru4Xfpp5q,H5bEeqqMB7irmeaWx,Mdabf3ivEQ3F5n4YA,JXda8htFBQRfidScr,7jgEjmG3r25e6bCyj,poyHhzK5SgqjHEK2D,jcoG8dgyQ4RbLFh3j,eLpe5kP7Xi8pFJXHd,vXXSvsrToi9JYYzfp,DfnKEvJTp4ixq37aK","RMJgfEc4tcbKdnaYh,SZktpZKeiKfrsFPzb",bduW8LMjQHdJCDGAw,2022-06-24T18:30:30Z,false,"{""RMJgfEc4tcbKdnaYh"":""p1"",""SZktpZKeiKfrsFPzb"":""p2""}"
FRwRN2so2DZGywk35,2022-06-24T19:02:46Z,FRwRN2so2DZGywk35,yz9TFAa8Er7B39Mez,"JmaSuLS45t2ymsiAi,mkPcZQtgrZTboobBi,JCNE4Wgm6XgpTLuib,qvWdKc8qFZjZrnSXZ,v77L3i7QFDCEyvjMr,Nar2X3Hm7Ca5NAp8T,fssZsA9bigjS99X2a,bNpTcRxG5a2N9MYTk,aRSfxfwvEcMWP2JjP,6CKy24PNNArAQx86Z,QBnM63cmPaA8G4vXm,aPvnB7FbG83CCJRFn,z4m7PHEFWqRmXpiXB,KFyruq3sdZHu3DFC6,3ZA3XB9G4fqffr6Jq,gECm9P8n5wMeddymJ,pq7kQuQCdvkErFqbb,AChSYFb9M6t8hpCMR,4DbuM82qJZX6RNshH,Z9ruvLTsjCHcQ27GD,rMWqLJ2YuZ5DhxGGu,kpDnmZaanTNE5KnYZ,6py59wNe5Y4Ja9Smr,rrRnPQGu9jSKzvdix,NKFvbBM27A2QrhZfy,dqkN532abj4YHvsHN,ZQcocL6FoqHXgNNoE,99w97ettXxCN8Q3X8,RnFMXvqeib5bimtdA,LxrbEEZQLFs95FGHE,CmMQunDEkQoCDogF9,FBMT7sKPjKEguX8pZ,zLtXDbTwDG76CbQnM,6sEWRibjqm8Gjdbvd,afikTE33xbkRrzi89,rcpotnjZFonauFoqP,SQXsDrpABiRjSb65n,EGqFpeX8yYLc5JzCQ,u3ZovcySfRfW9WBxo,7qhuao7XxPgbFwjAG,jqaDhfnvfqz55KGuw","T3wYWjb9SmiDyLtex,cXRC4Avo25hauPjsW",7cHP5yfdrtF8Dvy6m,2022-06-24T18:30:48Z,false,"{""T3wYWjb9SmiDyLtex"":""p1"",""cXRC4Avo25hauPjsW"":""p2""}"
Cx2CsArB32A6HXPyJ,2022-06-24T18:39:56Z,Cx2CsArB32A6HXPyJ,yz9TFAa8Er7B39Mez,"35NEj9CJgJarciEX2,m5Fnz5wxjqisqbjzv,X8cCqcAqiRvT52ofq,XnvRK6vSgxoQHD5SA,AbdAQXuPQ9sFDzLTR,XpAoxsikQYiTDbucA,eLioey2hXG4Q5B8FK,mrhtQRR8qNSqNqHwf,AJeWdZKmiSHPeobd8,4Lx6HaXQrYD2wBen6,RPTaGomwmsYitpD3Q,2rdJHNT62aakrFq5S,SGHZMZ7iu4nFbfnHP,JCMjQK84cCkaNZYur,AgE6QgevmzqKANyxn,NbmD9z6wDXQwjW3Yq,FcY66fYEoHNYvuZhy,9T5y42p9oJKccej46,NGkvjeDJ7sWAmJJnh,vniyRJyFBCW4iA8v3,uoBQdcinushwCWaHR,aTT3jwPGBbhsf42Hq,W2vvar6tFAMLeG4ek,6wRKhR8rHRdpRcbpq,4pPK56CAREycXPuaf,5aBsu3PWonYacwEs5,bk5nKp4gaSvQsQrzQ,Hz5jWjSD8iKBqcrwi,6fJkRFZ2aQ65uBNoz,zubju2y8iWw6RFEKS,BBgoYANQ8tZ94nfYR,wZgQMLfZoo9iawcQ8,6ZN5Gu5Q6by3q8s2d,xZxBtgnAcRdpDvgEc,HwBEQgBh4bCYfnzdx,sPx6uSptmWyCkdReF,WnFwNhFQQdpjPvgjt,44apKi2urKEmQvYFB,b58x7CQ5osT75Ceuc,vYEDQkQQNoAXyYTcS,Zsnjn6gebAgbaRpyG","QQtdRrBLskCKjqv7B,d4yPRxdFffkqPiomj",Kjwtsmn3MgxaTcJPj,2022-06-24T18:30:59Z,false,"{""QQtdRrBLskCKjqv7B"":""p1"",""d4yPRxdFffkqPiomj"":""p2""}"
GMZpBSKepZ3xYzBu3,2022-06-24T18:40:42Z,GMZpBSKepZ3xYzBu3,yz9TFAa8Er7B39Mez,"3Dyqcnm4ZAL7eff5e,RWBWSDG7xKnx8e55z,ddNSH7Gq6WoBqZmZe,YdyNaEevTqSdjRqMB,tJLYexYDFXmd4pRF9,dZC3spdHNLJYFBgfD,6ifxu5ZRPERoMRERM,WHXgM6zgEKMSXxvqT,aMF4PCw9tuyhSiLEu,aCarMBNLTRRrJYhhC,7R883CSbq278jJQHM,6sY5ZTWPpSoBeAJLw,2yeA2gqr7Mcricrw3,cGnGuCHghNR95miqZ,mmK8jdoqxJvGjuYW5,Hdv2BcbZc6orbSr8D,RrrgKrEGisYtKkEfs,qb6SrjwMsv3zWLpzA,BzFMWimsZwKHpDBDR,rZ25GsZnEfq8Kq6F6,wm2xrk8tb4HeTWwNf,fZzKit34rvy7RkJp3,gtK4KQGP5ZZdrGeng,6yydnhtSFvPw7MHSC,gRw4MngmJGtAFDBe6,kawn8rY4sAF8HKATA,YrJ4vckcWi2rbWbaW,ziJecKQrRxguwmheJ,PybLprynRGHiCSGeN,pDa9h8wWj3xPZopTk,7bSKp6aMmvw3g34W4,2uc93wvzNdx72p67j,fwRetv9rKDmToGKce,usDoZnbmJKRXyeQo9,A3G9ANZQSTRMyXY2x,zuWtmbgdDvZFkPdYk,j2wQYu3XsPDSuRfAz,4TcDwprBtK7qXrWLc,ABN4KhvrFY9Kfcauh,wApdoetX99Q69KgSE,rvqdDzH6xRKeQAChG","H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",nMqmpT2Jw65WhM7Z9,2022-06-24T18:31:10Z,false,"{""ivjtGQJCekQNqGm8A"":""p1"",""H3w6ojCKuemy4MMc9"":""p2""}"
7NRYdsjTpopyY8dfE,2022-06-24T20:39:28Z,7NRYdsjTpopyY8dfE,yz9TFAa8Er7B39Mez,"6WAHeYrmf2gvf5FNT,qnjmM8tRuY5fJvEvF,ddaQcwpcidAvg8NCc,HEB8EPuLTmmdwQNnA,awzvTBkLhmh8D2nRf,eeEDzk5rXAtbjXLxH,pTofjYjFWGf6EwsZp,zhpuQcgXrRkJBvBMw,BrTaNHevpeyAp46gN,n8su8ofrJKAabyE4Q,3ZWpYTMwd4ppp7f6C,XrhrcyPgoszqWpJYe,BrMproHojoxQkzSwm,GK6wJyFAR2tf3HkLA,hGsZjE9xzn8BvcrpM,nxbP4BAgpb5dCBNZ9,6hZEZ5kCXocpjvheM,tL6sWhEiXoTrxoJXx,bq4pryckJBbzuFqx2,hD6npD9Czvv35rxYZ,ANMMMyxAsjHFtoenN,Fx7Xym9Gs3PPdanw6,hYcKBosJKvo9wQHFg,yyCTGriLi6QRsBH5j,vRfhu8BXkHxhYE9gk,o86WMsq2sKTFWLvtn,HqSoPyegAcm8k6Sf9,xetiyfpzJJNRTCLTA,3ok9oFoLd8NH9mkLH,6jEJGGig67KcKSskN,opznz7PrZK7EbyXer,pMRP4cuqZStLbYbgK,LcbKdDbRZat5HYwXF,yH7J8nc66hhS5idJg,hrz7tqvkqy2b2uJ4y,Yzf8aDJ28SJDS9C6K,nGGZZhE6Hxw9G9Dz7,Sbtksq86SC7FXQtve,GDaK3mDhbBpGRwR3s,LYASb6Zb54Y5xARfk,qZPGiRTAW752Bmx4t","95HFax8RC2wNYbjwh,dQwoRZPhF8gmz4ixP",atYSgiwd9jaYHbzoe,2022-06-24T18:31:43Z,false,"{""dQwoRZPhF8gmz4ixP"":""p1"",""95HFax8RC2wNYbjwh"":""p2""}"
