_id,gameId,gametype,AA.p1,AA.p2,AB.p1,AB.p2,BA.p1,BA.p2,BB.p1,BB.p2,repNum,playerId,payoff,response,role,time,box_A,box_B,AA,AB,BA,BB,type,playerIds,game_cond,chat_cond
RrrgKrEGisYtKkEfs,GMZpBSKepZ3xYzBu3,spikeBoS,30,6,0,0,0,0,6,30,15,H3w6ojCKuemy4MMc9,6,A,p2,3.035,purple-crate,blue-crate,6,0,0,30,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
qb6SrjwMsv3zWLpzA,GMZpBSKepZ3xYzBu3,hardPD,4,4,0,11,11,0,1,1,16,H3w6ojCKuemy4MMc9,4,A,p2,1.774,purple-crate,aqua-crate,4,11,0,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
BzFMWimsZwKHpDBDR,GMZpBSKepZ3xYzBu3,BoS,7,2,0,0,0,0,2,7,17,H3w6ojCKuemy4MMc9,7,B,p2,2.477,crate,purple-crate,2,0,0,7,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
rZ25GsZnEfq8Kq6F6,GMZpBSKepZ3xYzBu3,easyPD,7,7,0,10,10,0,1,1,18,H3w6ojCKuemy4MMc9,7,A,p2,1.339,purple-crate,green-crate,7,10,0,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
wm2xrk8tb4HeTWwNf,GMZpBSKepZ3xYzBu3,BoS,5,2,0,0,0,0,2,5,19,H3w6ojCKuemy4MMc9,2,A,p2,3.522,purple-crate,pink-crate,2,0,0,5,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
fZzKit34rvy7RkJp3,GMZpBSKepZ3xYzBu3,BoS,8,5,0,0,0,0,5,8,20,H3w6ojCKuemy4MMc9,0,B,p2,2.314,aqua-crate,yellow-crate,5,0,0,8,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
gtK4KQGP5ZZdrGeng,GMZpBSKepZ3xYzBu3,BoS,8,7,0,0,0,0,7,8,21,H3w6ojCKuemy4MMc9,7,A,p2,2.831,pink-crate,aqua-crate,7,0,0,8,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
6yydnhtSFvPw7MHSC,GMZpBSKepZ3xYzBu3,spikeBoS,27,4,0,0,0,0,4,27,22,H3w6ojCKuemy4MMc9,0,A,p2,2.51,yellow-crate,pink-crate,4,0,0,27,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
gRw4MngmJGtAFDBe6,GMZpBSKepZ3xYzBu3,BoS,8,2,0,0,0,0,2,8,23,H3w6ojCKuemy4MMc9,8,B,p2,3.48,green-crate,orange-crate,2,0,0,8,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
kawn8rY4sAF8HKATA,GMZpBSKepZ3xYzBu3,easyPD,7,7,0,10,10,0,6,6,24,H3w6ojCKuemy4MMc9,7,A,p2,1.882,blue-crate,purple-crate,7,10,0,6,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
YrJ4vckcWi2rbWbaW,GMZpBSKepZ3xYzBu3,easyPD,11,11,0,12,12,0,10,10,25,H3w6ojCKuemy4MMc9,0,A,p2,1.966,green-crate,blue-crate,11,12,0,10,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
ziJecKQrRxguwmheJ,GMZpBSKepZ3xYzBu3,BoS,7,6,0,0,0,0,6,7,26,H3w6ojCKuemy4MMc9,0,B,p2,3.335,orange-crate,aqua-crate,6,0,0,7,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
PybLprynRGHiCSGeN,GMZpBSKepZ3xYzBu3,BoS,7,4,0,0,0,0,4,7,27,H3w6ojCKuemy4MMc9,7,B,p2,2.447,purple-crate,aqua-crate,4,0,0,7,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
pDa9h8wWj3xPZopTk,GMZpBSKepZ3xYzBu3,hardPD,2,2,0,9,9,0,1,1,28,H3w6ojCKuemy4MMc9,2,A,p2,2.3,yellow-crate,blue-crate,2,9,0,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
7bSKp6aMmvw3g34W4,GMZpBSKepZ3xYzBu3,BoS,9,6,0,0,0,0,6,9,29,H3w6ojCKuemy4MMc9,0,A,p2,3.908,yellow-crate,pink-crate,6,0,0,9,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
2uc93wvzNdx72p67j,GMZpBSKepZ3xYzBu3,BoS,7,6,0,0,0,0,6,7,30,H3w6ojCKuemy4MMc9,0,A,p2,2.676,blue-crate,pink-crate,6,0,0,7,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
fwRetv9rKDmToGKce,GMZpBSKepZ3xYzBu3,spikeBoS,28,7,0,0,0,0,7,28,31,H3w6ojCKuemy4MMc9,0,A,p2,3.192,yellow-crate,blue-crate,7,0,0,28,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
usDoZnbmJKRXyeQo9,GMZpBSKepZ3xYzBu3,hardPD,3,3,0,8,8,0,1,1,32,H3w6ojCKuemy4MMc9,3,A,p2,1.923,orange-crate,blue-crate,3,8,0,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
A3G9ANZQSTRMyXY2x,GMZpBSKepZ3xYzBu3,hardPD,2,2,0,5,5,0,1,1,33,H3w6ojCKuemy4MMc9,2,A,p2,1.996,crate,aqua-crate,2,5,0,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
zuWtmbgdDvZFkPdYk,GMZpBSKepZ3xYzBu3,easyPD,9,9,0,10,10,0,6,6,34,H3w6ojCKuemy4MMc9,9,A,p2,1.822,blue-crate,pink-crate,9,10,0,6,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
j2wQYu3XsPDSuRfAz,GMZpBSKepZ3xYzBu3,BoS,3,2,0,0,0,0,2,3,35,H3w6ojCKuemy4MMc9,3,B,p2,2.426,blue-crate,yellow-crate,2,0,0,3,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
4TcDwprBtK7qXrWLc,GMZpBSKepZ3xYzBu3,hardPD,3,3,0,10,10,0,2,2,36,H3w6ojCKuemy4MMc9,3,A,p2,1.66,pink-crate,yellow-crate,3,10,0,2,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
ABN4KhvrFY9Kfcauh,GMZpBSKepZ3xYzBu3,easyPD,9,9,0,11,11,0,4,4,37,H3w6ojCKuemy4MMc9,9,A,p2,1.658,purple-crate,aqua-crate,9,11,0,4,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
wApdoetX99Q69KgSE,GMZpBSKepZ3xYzBu3,easyPD,7,7,0,11,11,0,4,4,38,H3w6ojCKuemy4MMc9,7,A,p2,1.81,pink-crate,purple-crate,7,11,0,4,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
rvqdDzH6xRKeQAChG,GMZpBSKepZ3xYzBu3,easyPD,11,11,0,12,12,0,7,7,39,H3w6ojCKuemy4MMc9,11,A,p2,1.658,orange-crate,green-crate,11,12,0,7,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
RWBWSDG7xKnx8e55z,GMZpBSKepZ3xYzBu3,hardPD,5,5,0,11,11,0,1,1,0,ivjtGQJCekQNqGm8A,5,A,p1,6.416,aqua-crate,crate,5,0,11,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
ddNSH7Gq6WoBqZmZe,GMZpBSKepZ3xYzBu3,BoS,9,6,0,0,0,0,6,9,1,ivjtGQJCekQNqGm8A,6,B,p1,9.215,blue-crate,aqua-crate,9,0,0,6,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
YdyNaEevTqSdjRqMB,GMZpBSKepZ3xYzBu3,hardPD,5,5,0,12,12,0,2,2,2,ivjtGQJCekQNqGm8A,5,A,p1,4.458,yellow-crate,green-crate,5,0,12,2,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
tJLYexYDFXmd4pRF9,GMZpBSKepZ3xYzBu3,hardPD,4,4,0,12,12,0,1,1,3,ivjtGQJCekQNqGm8A,4,A,p1,3.177,yellow-crate,green-crate,4,0,12,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
dZC3spdHNLJYFBgfD,GMZpBSKepZ3xYzBu3,BoS,7,6,0,0,0,0,6,7,4,ivjtGQJCekQNqGm8A,7,A,p1,7.498,blue-crate,orange-crate,7,0,0,6,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
6ifxu5ZRPERoMRERM,GMZpBSKepZ3xYzBu3,hardPD,3,3,0,8,8,0,2,2,5,ivjtGQJCekQNqGm8A,3,A,p1,2.944,yellow-crate,orange-crate,3,0,8,2,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
WHXgM6zgEKMSXxvqT,GMZpBSKepZ3xYzBu3,spikeBoS,25,5,0,0,0,0,5,25,6,ivjtGQJCekQNqGm8A,5,B,p1,5.668,crate,purple-crate,25,0,0,5,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
aMF4PCw9tuyhSiLEu,GMZpBSKepZ3xYzBu3,easyPD,8,8,0,12,12,0,1,1,7,ivjtGQJCekQNqGm8A,8,A,p1,2.617,pink-crate,aqua-crate,8,0,12,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
aCarMBNLTRRrJYhhC,GMZpBSKepZ3xYzBu3,BoS,4,3,0,0,0,0,3,4,8,ivjtGQJCekQNqGm8A,4,A,p1,2.943,orange-crate,yellow-crate,4,0,0,3,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
7R883CSbq278jJQHM,GMZpBSKepZ3xYzBu3,BoS,8,3,0,0,0,0,3,8,9,ivjtGQJCekQNqGm8A,0,B,p1,3.488,yellow-crate,green-crate,8,0,0,3,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
6sY5ZTWPpSoBeAJLw,GMZpBSKepZ3xYzBu3,easyPD,6,6,0,8,8,0,1,1,10,ivjtGQJCekQNqGm8A,6,A,p1,2.764,blue-crate,green-crate,6,0,8,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
2yeA2gqr7Mcricrw3,GMZpBSKepZ3xYzBu3,hardPD,4,4,0,12,12,0,2,2,11,ivjtGQJCekQNqGm8A,4,A,p1,2.791,crate,orange-crate,4,0,12,2,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
cGnGuCHghNR95miqZ,GMZpBSKepZ3xYzBu3,BoS,9,4,0,0,0,0,4,9,12,ivjtGQJCekQNqGm8A,4,B,p1,3.659,aqua-crate,pink-crate,9,0,0,4,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
mmK8jdoqxJvGjuYW5,GMZpBSKepZ3xYzBu3,BoS,9,7,0,0,0,0,7,9,13,ivjtGQJCekQNqGm8A,9,A,p1,4.048,pink-crate,yellow-crate,9,0,0,7,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
Hdv2BcbZc6orbSr8D,GMZpBSKepZ3xYzBu3,hardPD,3,3,0,12,12,0,1,1,14,ivjtGQJCekQNqGm8A,3,A,p1,2.543,green-crate,aqua-crate,3,0,12,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
RrrgKrEGisYtKkEfs,GMZpBSKepZ3xYzBu3,spikeBoS,30,6,0,0,0,0,6,30,15,ivjtGQJCekQNqGm8A,30,A,p1,4.013,purple-crate,blue-crate,30,0,0,6,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
qb6SrjwMsv3zWLpzA,GMZpBSKepZ3xYzBu3,hardPD,4,4,0,11,11,0,1,1,16,ivjtGQJCekQNqGm8A,4,A,p1,1.82,purple-crate,aqua-crate,4,0,11,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
BzFMWimsZwKHpDBDR,GMZpBSKepZ3xYzBu3,BoS,7,2,0,0,0,0,2,7,17,ivjtGQJCekQNqGm8A,2,B,p1,2.542,crate,purple-crate,7,0,0,2,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
rZ25GsZnEfq8Kq6F6,GMZpBSKepZ3xYzBu3,easyPD,7,7,0,10,10,0,1,1,18,ivjtGQJCekQNqGm8A,7,A,p1,2.388,purple-crate,green-crate,7,0,10,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
wm2xrk8tb4HeTWwNf,GMZpBSKepZ3xYzBu3,BoS,5,2,0,0,0,0,2,5,19,ivjtGQJCekQNqGm8A,5,A,p1,2.866,purple-crate,pink-crate,5,0,0,2,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
fZzKit34rvy7RkJp3,GMZpBSKepZ3xYzBu3,BoS,8,5,0,0,0,0,5,8,20,ivjtGQJCekQNqGm8A,0,A,p1,1.974,aqua-crate,yellow-crate,8,0,0,5,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
gtK4KQGP5ZZdrGeng,GMZpBSKepZ3xYzBu3,BoS,8,7,0,0,0,0,7,8,21,ivjtGQJCekQNqGm8A,8,A,p1,2.41,pink-crate,aqua-crate,8,0,0,7,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
6yydnhtSFvPw7MHSC,GMZpBSKepZ3xYzBu3,spikeBoS,27,4,0,0,0,0,4,27,22,ivjtGQJCekQNqGm8A,0,B,p1,3.764,yellow-crate,pink-crate,27,0,0,4,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
gRw4MngmJGtAFDBe6,GMZpBSKepZ3xYzBu3,BoS,8,2,0,0,0,0,2,8,23,ivjtGQJCekQNqGm8A,2,B,p1,3.127,green-crate,orange-crate,8,0,0,2,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
kawn8rY4sAF8HKATA,GMZpBSKepZ3xYzBu3,easyPD,7,7,0,10,10,0,6,6,24,ivjtGQJCekQNqGm8A,7,A,p1,2.736,blue-crate,purple-crate,7,0,10,6,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
YrJ4vckcWi2rbWbaW,GMZpBSKepZ3xYzBu3,easyPD,11,11,0,12,12,0,10,10,25,ivjtGQJCekQNqGm8A,12,B,p1,2.923,green-crate,blue-crate,11,0,12,10,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
ziJecKQrRxguwmheJ,GMZpBSKepZ3xYzBu3,BoS,7,6,0,0,0,0,6,7,26,ivjtGQJCekQNqGm8A,0,A,p1,3.788,orange-crate,aqua-crate,7,0,0,6,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
PybLprynRGHiCSGeN,GMZpBSKepZ3xYzBu3,BoS,7,4,0,0,0,0,4,7,27,ivjtGQJCekQNqGm8A,4,B,p1,3.46,purple-crate,aqua-crate,7,0,0,4,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
pDa9h8wWj3xPZopTk,GMZpBSKepZ3xYzBu3,hardPD,2,2,0,9,9,0,1,1,28,ivjtGQJCekQNqGm8A,2,A,p1,3.695,yellow-crate,blue-crate,2,0,9,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
7bSKp6aMmvw3g34W4,GMZpBSKepZ3xYzBu3,BoS,9,6,0,0,0,0,6,9,29,ivjtGQJCekQNqGm8A,0,B,p1,4.719,yellow-crate,pink-crate,9,0,0,6,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
2uc93wvzNdx72p67j,GMZpBSKepZ3xYzBu3,BoS,7,6,0,0,0,0,6,7,30,ivjtGQJCekQNqGm8A,0,B,p1,2.789,blue-crate,pink-crate,7,0,0,6,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
fwRetv9rKDmToGKce,GMZpBSKepZ3xYzBu3,spikeBoS,28,7,0,0,0,0,7,28,31,ivjtGQJCekQNqGm8A,0,B,p1,3.122,yellow-crate,blue-crate,28,0,0,7,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
usDoZnbmJKRXyeQo9,GMZpBSKepZ3xYzBu3,hardPD,3,3,0,8,8,0,1,1,32,ivjtGQJCekQNqGm8A,3,A,p1,2.833,orange-crate,blue-crate,3,0,8,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
A3G9ANZQSTRMyXY2x,GMZpBSKepZ3xYzBu3,hardPD,2,2,0,5,5,0,1,1,33,ivjtGQJCekQNqGm8A,2,A,p1,2.641,crate,aqua-crate,2,0,5,1,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
zuWtmbgdDvZFkPdYk,GMZpBSKepZ3xYzBu3,easyPD,9,9,0,10,10,0,6,6,34,ivjtGQJCekQNqGm8A,9,A,p1,2.977,blue-crate,pink-crate,9,0,10,6,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
j2wQYu3XsPDSuRfAz,GMZpBSKepZ3xYzBu3,BoS,3,2,0,0,0,0,2,3,35,ivjtGQJCekQNqGm8A,2,B,p1,3.172,blue-crate,yellow-crate,3,0,0,2,BoS,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
4TcDwprBtK7qXrWLc,GMZpBSKepZ3xYzBu3,hardPD,3,3,0,10,10,0,2,2,36,ivjtGQJCekQNqGm8A,3,A,p1,2.222,pink-crate,yellow-crate,3,0,10,2,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
ABN4KhvrFY9Kfcauh,GMZpBSKepZ3xYzBu3,easyPD,9,9,0,11,11,0,4,4,37,ivjtGQJCekQNqGm8A,9,A,p1,2.094,purple-crate,aqua-crate,9,0,11,4,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
wApdoetX99Q69KgSE,GMZpBSKepZ3xYzBu3,easyPD,7,7,0,11,11,0,4,4,38,ivjtGQJCekQNqGm8A,7,A,p1,2.066,pink-crate,purple-crate,7,0,11,4,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
rvqdDzH6xRKeQAChG,GMZpBSKepZ3xYzBu3,easyPD,11,11,0,12,12,0,7,7,39,ivjtGQJCekQNqGm8A,11,A,p1,2.181,orange-crate,green-crate,11,0,12,7,PD,"H3w6ojCKuemy4MMc9,ivjtGQJCekQNqGm8A",jun24,chat
mbSzpvzYt5JY33fRs,F6x3kNgpG6vW53yB2,easyPD,10,10,0,11,11,0,3,3,0,8AGQYqAjRaNjj2eKR,10,A,p2,45.619,yellow-crate,orange-crate,10,11,0,3,PD,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
isLQeEuP5RFXCJkbg,F6x3kNgpG6vW53yB2,easyPD,8,8,0,12,12,0,5,5,1,8AGQYqAjRaNjj2eKR,8,A,p2,27.825,purple-crate,orange-crate,8,12,0,5,PD,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
kJnDnMgn6bT5AMgPR,F6x3kNgpG6vW53yB2,BoS,5,2,0,0,0,0,2,5,2,8AGQYqAjRaNjj2eKR,5,B,p2,23.901,pink-crate,yellow-crate,2,0,0,5,BoS,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
2rPfNdc786oQtohbX,F6x3kNgpG6vW53yB2,BoS,9,8,0,0,0,0,8,9,3,8AGQYqAjRaNjj2eKR,8,A,p2,16.784,purple-crate,crate,8,0,0,9,BoS,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
WofaNcoYxLoCj9YFc,F6x3kNgpG6vW53yB2,BoS,8,7,0,0,0,0,7,8,4,8AGQYqAjRaNjj2eKR,8,B,p2,21.344,purple-crate,green-crate,7,0,0,8,BoS,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
fXe8dSs8R9AkoTZzu,F6x3kNgpG6vW53yB2,easyPD,4,4,0,6,6,0,3,3,5,8AGQYqAjRaNjj2eKR,4,A,p2,21.271,purple-crate,aqua-crate,4,6,0,3,PD,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
B86yi5bWfM4fJsLbd,F6x3kNgpG6vW53yB2,spikeBoS,25,4,0,0,0,0,4,25,6,8AGQYqAjRaNjj2eKR,4,A,p2,55.501,yellow-crate,blue-crate,4,0,0,25,BoS,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
79Qz8Bysc2w3GRwTB,F6x3kNgpG6vW53yB2,BoS,9,8,0,0,0,0,8,9,7,8AGQYqAjRaNjj2eKR,9,B,p2,13.166,orange-crate,green-crate,8,0,0,9,BoS,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
qXCXoEAbHpNAhYRiX,F6x3kNgpG6vW53yB2,easyPD,9,9,0,11,11,0,5,5,8,8AGQYqAjRaNjj2eKR,9,A,p2,26.278,orange-crate,blue-crate,9,11,0,5,PD,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
tWb2DYqkShyYGGBFr,F6x3kNgpG6vW53yB2,hardPD,4,4,0,9,9,0,3,3,9,8AGQYqAjRaNjj2eKR,9,B,p2,31.468,yellow-crate,crate,4,9,0,3,PD,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
sPZTAvHgmu83nCsLJ,F6x3kNgpG6vW53yB2,BoS,7,6,0,0,0,0,6,7,10,8AGQYqAjRaNjj2eKR,6,A,p2,19.022,orange-crate,blue-crate,6,0,0,7,BoS,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
ENsKRtbZpLWM2tcgi,F6x3kNgpG6vW53yB2,hardPD,5,5,0,12,12,0,4,4,11,8AGQYqAjRaNjj2eKR,5,A,p2,34.412,blue-crate,purple-crate,5,12,0,4,PD,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
LcTWG3fqq4ixs5cZs,F6x3kNgpG6vW53yB2,easyPD,6,6,0,12,12,0,5,5,12,8AGQYqAjRaNjj2eKR,6,A,p2,18.208,aqua-crate,crate,6,12,0,5,PD,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
TFEnDPKA2uW5EKkxj,F6x3kNgpG6vW53yB2,easyPD,5,5,0,6,6,0,2,2,13,8AGQYqAjRaNjj2eKR,5,A,p2,18.917,blue-crate,orange-crate,5,6,0,2,PD,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
s4mG6RcbNw65FbzbN,F6x3kNgpG6vW53yB2,BoS,7,5,0,0,0,0,5,7,14,8AGQYqAjRaNjj2eKR,7,B,p2,18.555,blue-crate,purple-crate,5,0,0,7,BoS,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
AXFgZduvGzBP6ddkZ,F6x3kNgpG6vW53yB2,spikeBoS,26,7,0,0,0,0,7,26,15,8AGQYqAjRaNjj2eKR,26,B,p2,25.431,green-crate,purple-crate,7,0,0,26,BoS,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
oqCW8sqeefPF7cdgY,F6x3kNgpG6vW53yB2,BoS,7,6,0,0,0,0,6,7,16,8AGQYqAjRaNjj2eKR,6,A,p2,10.523,pink-crate,aqua-crate,6,0,0,7,BoS,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
x5ZBE2KPHv6ZvdoWf,F6x3kNgpG6vW53yB2,easyPD,7,7,0,12,12,0,1,1,17,8AGQYqAjRaNjj2eKR,7,A,p2,20.505,orange-crate,purple-crate,7,12,0,1,PD,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
XXgxmdB3Xdvq8Nndr,F6x3kNgpG6vW53yB2,hardPD,4,4,0,12,12,0,1,1,18,8AGQYqAjRaNjj2eKR,0,A,p2,20.257,orange-crate,crate,4,12,0,1,PD,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
zFDCxhu8i3bn8fThE,F6x3kNgpG6vW53yB2,hardPD,5,5,0,11,11,0,4,4,19,8AGQYqAjRaNjj2eKR,11,B,p2,24.576,blue-crate,orange-crate,5,11,0,4,PD,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
ScZqiiimnX7ANhQZH,F6x3kNgpG6vW53yB2,easyPD,10,10,0,12,12,0,2,2,20,8AGQYqAjRaNjj2eKR,10,A,p2,15.379,orange-crate,pink-crate,10,12,0,2,PD,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
vAeDQoePgCcLF4jFj,F6x3kNgpG6vW53yB2,hardPD,2,2,0,9,9,0,1,1,21,8AGQYqAjRaNjj2eKR,0,A,p2,28.363,blue-crate,purple-crate,2,9,0,1,PD,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
Zv9fWozoDpmRiNQGg,F6x3kNgpG6vW53yB2,spikeBoS,30,4,0,0,0,0,4,30,22,8AGQYqAjRaNjj2eKR,4,A,p2,32.112,orange-crate,blue-crate,4,0,0,30,BoS,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
2LyRY28Qf8YfdNw3T,F6x3kNgpG6vW53yB2,BoS,9,8,0,0,0,0,8,9,23,8AGQYqAjRaNjj2eKR,9,B,p2,15.529,aqua-crate,blue-crate,8,0,0,9,BoS,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
n86BobARuGc57DiR3,F6x3kNgpG6vW53yB2,BoS,4,2,0,0,0,0,2,4,24,8AGQYqAjRaNjj2eKR,4,B,p2,14.699,yellow-crate,blue-crate,2,0,0,4,BoS,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
WPri8rbXqioAtGi3e,F6x3kNgpG6vW53yB2,BoS,9,8,0,0,0,0,8,9,25,8AGQYqAjRaNjj2eKR,9,B,p2,15.403,green-crate,pink-crate,8,0,0,9,BoS,"8AGQYqAjRaNjj2eKR,LGLkuWbccuYuicrg6",jun24,chat
