_id,index,stageIds,gameId,createdAt,data.chat,data.submitted,data.type,data.targets,data.payoffs,data.repNum,data.player_5vcmk6fyRsw7m6edH_response,data.player_5vcmk6fyRsw7m6edH_time,data.player_5vcmk6fyRsw7m6edH_payoff,data.player_5vcmk6fyRsw7m6edH_role,data.player_a9XP4ypM8jtsnidcA_response,data.player_a9XP4ypM8jtsnidcA_time,data.player_a9XP4ypM8jtsnidcA_payoff,data.player_a9XP4ypM8jtsnidcA_role,data.player_MWF9e2j6kJKX5ujax_response,data.player_MWF9e2j6kJKX5ujax_time,data.player_MWF9e2j6kJKX5ujax_payoff,data.player_MWF9e2j6kJKX5ujax_role,data.player_u7MHB5vzLN9eK9ZcS_response,data.player_u7MHB5vzLN9eK9ZcS_time,data.player_u7MHB5vzLN9eK9ZcS_payoff,data.player_u7MHB5vzLN9eK9ZcS_role,data.player_8LgAEaDSgyniBvzP5_response,data.player_8LgAEaDSgyniBvzP5_time,data.player_8LgAEaDSgyniBvzP5_payoff,data.player_8LgAEaDSgyniBvzP5_role,data.player_gDEzcq9YqiXnH9Dte_response,data.player_gDEzcq9YqiXnH9Dte_time,data.player_gDEzcq9YqiXnH9Dte_payoff,data.player_gDEzcq9YqiXnH9Dte_role,data.player_6PcLgv3xsT8Kr2pMR_response,data.player_6PcLgv3xsT8Kr2pMR_time,data.player_6PcLgv3xsT8Kr2pMR_payoff,data.player_6PcLgv3xsT8Kr2pMR_role,data.player_WQ8W2Gs4Nex39WNNm_response,data.player_WQ8W2Gs4Nex39WNNm_time,data.player_WQ8W2Gs4Nex39WNNm_payoff,data.player_WQ8W2Gs4Nex39WNNm_role,data.player_9Pk9GKS9RP8xPNtuG_response,data.player_9Pk9GKS9RP8xPNtuG_time,data.player_9Pk9GKS9RP8xPNtuG_payoff,data.player_9Pk9GKS9RP8xPNtuG_role,data.player_YgnDk7f85uYDx2r7s_response,data.player_YgnDk7f85uYDx2r7s_time,data.player_YgnDk7f85uYDx2r7s_payoff,data.player_YgnDk7f85uYDx2r7s_role,data.player_RMJgfEc4tcbKdnaYh_response,data.player_RMJgfEc4tcbKdnaYh_time,data.player_RMJgfEc4tcbKdnaYh_payoff,data.player_RMJgfEc4tcbKdnaYh_role,data.player_SZktpZKeiKfrsFPzb_response,data.player_SZktpZKeiKfrsFPzb_time,data.player_SZktpZKeiKfrsFPzb_payoff,data.player_SZktpZKeiKfrsFPzb_role,data.player_T3wYWjb9SmiDyLtex_response,data.player_T3wYWjb9SmiDyLtex_time,data.player_T3wYWjb9SmiDyLtex_payoff,data.player_T3wYWjb9SmiDyLtex_role,data.player_cXRC4Avo25hauPjsW_response,data.player_cXRC4Avo25hauPjsW_time,data.player_cXRC4Avo25hauPjsW_payoff,data.player_cXRC4Avo25hauPjsW_role,data.player_QQtdRrBLskCKjqv7B_response,data.player_QQtdRrBLskCKjqv7B_time,data.player_QQtdRrBLskCKjqv7B_payoff,data.player_QQtdRrBLskCKjqv7B_role,data.player_d4yPRxdFffkqPiomj_response,data.player_d4yPRxdFffkqPiomj_time,data.player_d4yPRxdFffkqPiomj_payoff,data.player_d4yPRxdFffkqPiomj_role,data.player_H3w6ojCKuemy4MMc9_response,data.player_H3w6ojCKuemy4MMc9_time,data.player_H3w6ojCKuemy4MMc9_payoff,data.player_H3w6ojCKuemy4MMc9_role,data.player_ivjtGQJCekQNqGm8A_response,data.player_ivjtGQJCekQNqGm8A_time,data.player_ivjtGQJCekQNqGm8A_payoff,data.player_ivjtGQJCekQNqGm8A_role,data.player_8AGQYqAjRaNjj2eKR_response,data.player_8AGQYqAjRaNjj2eKR_time,data.player_8AGQYqAjRaNjj2eKR_payoff,data.player_8AGQYqAjRaNjj2eKR_role,data.player_LGLkuWbccuYuicrg6_response,data.player_LGLkuWbccuYuicrg6_time,data.player_LGLkuWbccuYuicrg6_payoff,data.player_LGLkuWbccuYuicrg6_role,data.player_WdXatSJ3kQroXrQwf_response,data.player_WdXatSJ3kQroXrQwf_time,data.player_WdXatSJ3kQroXrQwf_payoff,data.player_WdXatSJ3kQroXrQwf_role,data.player_djZEhL7HTnizSTJsP_response,data.player_djZEhL7HTnizSTJsP_time,data.player_djZEhL7HTnizSTJsP_payoff,data.player_djZEhL7HTnizSTJsP_role,data.player_3WP2kYQSoj3uKrdAs_response,data.player_3WP2kYQSoj3uKrdAs_time,data.player_3WP2kYQSoj3uKrdAs_payoff,data.player_3WP2kYQSoj3uKrdAs_role,data.player_jDPSBH9CxMMqtyXDf_response,data.player_jDPSBH9CxMMqtyXDf_time,data.player_jDPSBH9CxMMqtyXDf_payoff,data.player_jDPSBH9CxMMqtyXDf_role,data.player_KYfXYPHNmbjXZYCqy_response,data.player_KYfXYPHNmbjXZYCqy_time,data.player_KYfXYPHNmbjXZYCqy_payoff,data.player_KYfXYPHNmbjXZYCqy_role,data.player_PrgRRg5jn4LByzpHN_response,data.player_PrgRRg5jn4LByzpHN_time,data.player_PrgRRg5jn4LByzpHN_payoff,data.player_PrgRRg5jn4LByzpHN_role,data.player_8c45pMmQdQJ5GoBFX_response,data.player_8c45pMmQdQJ5GoBFX_time,data.player_8c45pMmQdQJ5GoBFX_payoff,data.player_8c45pMmQdQJ5GoBFX_role,data.player_mcQLo7dTEEcRgKmmy_response,data.player_mcQLo7dTEEcRgKmmy_time,data.player_mcQLo7dTEEcRgKmmy_payoff,data.player_mcQLo7dTEEcRgKmmy_role,data.player_Jwdq96ouHvT5auz2w_response,data.player_Jwdq96ouHvT5auz2w_time,data.player_Jwdq96ouHvT5auz2w_payoff,data.player_Jwdq96ouHvT5auz2w_role,data.player_QnCpxKMvWrEwDCTFw_response,data.player_QnCpxKMvWrEwDCTFw_time,data.player_QnCpxKMvWrEwDCTFw_payoff,data.player_QnCpxKMvWrEwDCTFw_role,data.player_79F3ZxqNyY2qyYKLD_response,data.player_79F3ZxqNyY2qyYKLD_time,data.player_79F3ZxqNyY2qyYKLD_payoff,data.player_79F3ZxqNyY2qyYKLD_role,data.player_7NMCrHGLKZpjA7Rec_response,data.player_7NMCrHGLKZpjA7Rec_time,data.player_7NMCrHGLKZpjA7Rec_payoff,data.player_7NMCrHGLKZpjA7Rec_role,data.player_49334NJBywAfP6djd_response,data.player_49334NJBywAfP6djd_time,data.player_49334NJBywAfP6djd_payoff,data.player_49334NJBywAfP6djd_role,data.player_JqyPrZCeLhER9uP6Q_response,data.player_JqyPrZCeLhER9uP6Q_time,data.player_JqyPrZCeLhER9uP6Q_payoff,data.player_JqyPrZCeLhER9uP6Q_role,data.player_XmNn4t8vmcmuKSBwk_response,data.player_XmNn4t8vmcmuKSBwk_time,data.player_XmNn4t8vmcmuKSBwk_payoff,data.player_XmNn4t8vmcmuKSBwk_role,data.player_fwp5m5hWKcMHzBqvJ_response,data.player_fwp5m5hWKcMHzBqvJ_time,data.player_fwp5m5hWKcMHzBqvJ_payoff,data.player_fwp5m5hWKcMHzBqvJ_role,data.player_bdGcwy7dhKpTqmB5p_response,data.player_bdGcwy7dhKpTqmB5p_time,data.player_bdGcwy7dhKpTqmB5p_payoff,data.player_bdGcwy7dhKpTqmB5p_role,data.player_oe6JBgrHcPPhjvBzN_response,data.player_oe6JBgrHcPPhjvBzN_time,data.player_oe6JBgrHcPPhjvBzN_payoff,data.player_oe6JBgrHcPPhjvBzN_role,data.player_i6D8gMxyCpWNe8BkJ_response,data.player_i6D8gMxyCpWNe8BkJ_time,data.player_i6D8gMxyCpWNe8BkJ_payoff,data.player_i6D8gMxyCpWNe8BkJ_role,data.player_vNgXPZvRtiZ2fYpdi_response,data.player_vNgXPZvRtiZ2fYpdi_time,data.player_vNgXPZvRtiZ2fYpdi_payoff,data.player_vNgXPZvRtiZ2fYpdi_role,data.player_3YM9gSDdL5vvpADy7_response,data.player_3YM9gSDdL5vvpADy7_time,data.player_3YM9gSDdL5vvpADy7_payoff,data.player_3YM9gSDdL5vvpADy7_role,data.player_FiePEmqjrX6ete7tC_response,data.player_FiePEmqjrX6ete7tC_time,data.player_FiePEmqjrX6ete7tC_payoff,data.player_FiePEmqjrX6ete7tC_role,data.player_jWT2DwR7LyyR328y8_response,data.player_jWT2DwR7LyyR328y8_time,data.player_jWT2DwR7LyyR328y8_payoff,data.player_jWT2DwR7LyyR328y8_role,data.player_u5XFLom4Jab8ohvNN_response,data.player_u5XFLom4Jab8ohvNN_time,data.player_u5XFLom4Jab8ohvNN_payoff,data.player_u5XFLom4Jab8ohvNN_role,data.player_yu4MpD4JtmRBNDtdC_response,data.player_yu4MpD4JtmRBNDtdC_time,data.player_yu4MpD4JtmRBNDtdC_payoff,data.player_yu4MpD4JtmRBNDtdC_role,data.player_ztPQaaTNJbzpd5PDe_response,data.player_ztPQaaTNJbzpd5PDe_time,data.player_ztPQaaTNJbzpd5PDe_payoff,data.player_ztPQaaTNJbzpd5PDe_role,data.player_CESMkMfe4nrh3Augx_response,data.player_CESMkMfe4nrh3Augx_time,data.player_CESMkMfe4nrh3Augx_payoff,data.player_CESMkMfe4nrh3Augx_role,data.player_nBc7H29oDSPiZ4ZCN_response,data.player_nBc7H29oDSPiZ4ZCN_time,data.player_nBc7H29oDSPiZ4ZCN_payoff,data.player_nBc7H29oDSPiZ4ZCN_role,data.player_3hkmd443h5Hoc7uRA_response,data.player_3hkmd443h5Hoc7uRA_time,data.player_3hkmd443h5Hoc7uRA_payoff,data.player_3hkmd443h5Hoc7uRA_role,data.player_SW3JbYpoZgJosZ7Fz_response,data.player_SW3JbYpoZgJosZ7Fz_time,data.player_SW3JbYpoZgJosZ7Fz_payoff,data.player_SW3JbYpoZgJosZ7Fz_role,data.player_pckPwaHu5dYSP6jsj_response,data.player_pckPwaHu5dYSP6jsj_time,data.player_pckPwaHu5dYSP6jsj_payoff,data.player_pckPwaHu5dYSP6jsj_role,data.player_x2tYjCZumvmF7Xmgj_response,data.player_x2tYjCZumvmF7Xmgj_time,data.player_x2tYjCZumvmF7Xmgj_payoff,data.player_x2tYjCZumvmF7Xmgj_role,data.player_35Bf8odtQqtBx76JY_response,data.player_35Bf8odtQqtBx76JY_time,data.player_35Bf8odtQqtBx76JY_payoff,data.player_35Bf8odtQqtBx76JY_role,data.player_Kmw7z75ayKXM5onfQ_response,data.player_Kmw7z75ayKXM5onfQ_time,data.player_Kmw7z75ayKXM5onfQ_payoff,data.player_Kmw7z75ayKXM5onfQ_role,data.player_FqbCpLhhbnmGxyqfe_response,data.player_FqbCpLhhbnmGxyqfe_time,data.player_FqbCpLhhbnmGxyqfe_payoff,data.player_FqbCpLhhbnmGxyqfe_role,data.player_bv53Sj5FdSaoEcMyq_response,data.player_bv53Sj5FdSaoEcMyq_time,data.player_bv53Sj5FdSaoEcMyq_payoff,data.player_bv53Sj5FdSaoEcMyq_role,data.player_8WJE5CSfM9WdWrATu_response,data.player_8WJE5CSfM9WdWrATu_time,data.player_8WJE5CSfM9WdWrATu_payoff,data.player_8WJE5CSfM9WdWrATu_role,data.player_8mtEFqemeDEbGbRK9_response,data.player_8mtEFqemeDEbGbRK9_time,data.player_8mtEFqemeDEbGbRK9_payoff,data.player_8mtEFqemeDEbGbRK9_role,data.player_4RLp6tw8CrGD6bi8N_response,data.player_4RLp6tw8CrGD6bi8N_time,data.player_4RLp6tw8CrGD6bi8N_payoff,data.player_4RLp6tw8CrGD6bi8N_role,data.player_JWkM9jrFdjTM3tbtx_response,data.player_JWkM9jrFdjTM3tbtx_time,data.player_JWkM9jrFdjTM3tbtx_payoff,data.player_JWkM9jrFdjTM3tbtx_role,data.player_a88wKW9Kgk88mya3N_response,data.player_a88wKW9Kgk88mya3N_time,data.player_a88wKW9Kgk88mya3N_payoff,data.player_a88wKW9Kgk88mya3N_role,data.player_jiDG4fDMbyCtioSYb_response,data.player_jiDG4fDMbyCtioSYb_time,data.player_jiDG4fDMbyCtioSYb_payoff,data.player_jiDG4fDMbyCtioSYb_role,data.player_6h5noaoG6oRD2rn3i_response,data.player_6h5noaoG6oRD2rn3i_time,data.player_6h5noaoG6oRD2rn3i_payoff,data.player_6h5noaoG6oRD2rn3i_role,data.player_bE98cbLsuqwZLMA6a_response,data.player_bE98cbLsuqwZLMA6a_time,data.player_bE98cbLsuqwZLMA6a_payoff,data.player_bE98cbLsuqwZLMA6a_role,data.player_ZPMK28iAPfmtLm3wH_response,data.player_ZPMK28iAPfmtLm3wH_time,data.player_ZPMK28iAPfmtLm3wH_payoff,data.player_ZPMK28iAPfmtLm3wH_role,data.player_m4MDbpmtsBJNKZASa_response,data.player_m4MDbpmtsBJNKZASa_time,data.player_m4MDbpmtsBJNKZASa_payoff,data.player_m4MDbpmtsBJNKZASa_role,data.player_aaZBH4E4cBNeJdq3s_response,data.player_aaZBH4E4cBNeJdq3s_time,data.player_aaZBH4E4cBNeJdq3s_payoff,data.player_aaZBH4E4cBNeJdq3s_role,data.player_xPBSBGS4KYgaQ6Cbc_response,data.player_xPBSBGS4KYgaQ6Cbc_time,data.player_xPBSBGS4KYgaQ6Cbc_payoff,data.player_xPBSBGS4KYgaQ6Cbc_role,data.player_8rdWL4uwqorMKJPgk_response,data.player_8rdWL4uwqorMKJPgk_time,data.player_8rdWL4uwqorMKJPgk_payoff,data.player_8rdWL4uwqorMKJPgk_role,data.player_aqf28wvY8KdTHFr2Q_response,data.player_aqf28wvY8KdTHFr2Q_time,data.player_aqf28wvY8KdTHFr2Q_payoff,data.player_aqf28wvY8KdTHFr2Q_role,data.player_6ddvrgDpKf7LMrXbZ_response,data.player_6ddvrgDpKf7LMrXbZ_time,data.player_6ddvrgDpKf7LMrXbZ_payoff,data.player_6ddvrgDpKf7LMrXbZ_role,data.player_eGWQpT5PYpdiopWFF_response,data.player_eGWQpT5PYpdiopWFF_time,data.player_eGWQpT5PYpdiopWFF_payoff,data.player_eGWQpT5PYpdiopWFF_role,data.player_7dfopfJKqMBxYCPfE_response,data.player_7dfopfJKqMBxYCPfE_time,data.player_7dfopfJKqMBxYCPfE_payoff,data.player_7dfopfJKqMBxYCPfE_role,data.player_p2eYryKburqCmAWoo_response,data.player_p2eYryKburqCmAWoo_time,data.player_p2eYryKburqCmAWoo_payoff,data.player_p2eYryKburqCmAWoo_role
BknpW9j3tkh9HaYCE,0,GasXarW52HwcCzfjY,3T3cTtkeNqwJBkAQc,2022-06-24T17:26:52Z,"{""text"":""hi"",""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""message"",""time"":1656091626578},{""text"":""helloo"",""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""message"",""time"":1656091627632},{""text"":""hows it going"",""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""message"",""time"":1656091689196},{""text"":""all good"",""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""message"",""time"":1656091692137},{""text"":""good"",""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""message"",""time"":1656091702549},{""text"":""getting prepared"",""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""message"",""time"":1656091701113},{""text"":""me too lol"",""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""message"",""time"":1656091709991},{""text"":""lets hope we agree on the box task"",""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""message"",""time"":1656091721410},{""text"":""yeah"",""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""message"",""time"":1656091733769},{""text"":""what is your favourite animal"",""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""message"",""time"":1656091741016},{""text"":""ahh"",""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""message"",""time"":1656091741554},{""text"":""it would be"",""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""message"",""time"":1656091746154},{""text"":""um"",""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""message"",""time"":1656091748139},{""text"":""idk pigeons are cool"",""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""message"",""time"":1656091759939},{""text"":""whats yours?"",""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""message"",""time"":1656091771683},{""text"":""thats a lame answer haha"",""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""message"",""time"":1656091781499},{""text"":""mine would be a bear"",""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""message"",""time"":1656091787634},{""text"":""haha i know right"",""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""message"",""time"":1656091784628},{""text"":""bears are cool"",""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""message"",""time"":1656091790660}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EcYfRfM4W47ZCRhXn,1,"jNj2eQozy5tvETanB,mnc8iCxMSBWzsk3y2",3T3cTtkeNqwJBkAQc,2022-06-24T17:26:52Z,"{""text"":""hm"",""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""message"",""time"":1656091803388},{""text"":""ouch"",""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""message"",""time"":1656091822404},{""text"":null,""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""selectionAlert"",""time"":1656091832696},{""text"":null,""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""selectionAlert"",""time"":1656091833990}",true,BoS,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":7}}",0,B,40107,3,p1,B,34948,7,p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmuFyKswE2SGEXoTL,2,"N9jn4EDRNszSiasff,nf8onrpgkHi5BzMC3",3T3cTtkeNqwJBkAQc,2022-06-24T17:26:52Z,"{""text"":null,""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""selectionAlert"",""time"":1656091849384},{""text"":null,""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""selectionAlert"",""time"":1656091847467}",true,easyPD,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",1,A,7569,5,p1,A,5618,5,p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4dCPKZGtPGbfMHM4,3,"GT9KWw82G5ifpDjPZ,NYHELbaP99LxuKY4n",3T3cTtkeNqwJBkAQc,2022-06-24T17:26:52Z,"{""text"":null,""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""selectionAlert"",""time"":1656091859190},{""text"":null,""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""selectionAlert"",""time"":1656091870799}",true,hardPD,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":10},""BA"":{""p1"":10,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",2,A,5283,4,p1,A,13030,4,p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moxpZMgpeeNLLNhP8,4,"wWcynkNM54kSEo26Q,EDNKrHxu39d5Lq9N8",3T3cTtkeNqwJBkAQc,2022-06-24T17:26:52Z,"{""text"":""blue?"",""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""message"",""time"":1656091877598},{""text"":null,""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""selectionAlert"",""time"":1656091881914},{""text"":null,""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""selectionAlert"",""time"":1656091879275}",true,hardPD,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":3},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",3,A,6365,3,p1,A,5133,3,p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7hoTWZDGzFzDL5yT,5,"EBvtkkWoDEB6gxPHi,Bak3zgYMP9z5Pieqk",3T3cTtkeNqwJBkAQc,2022-06-24T17:26:52Z,"{""text"":null,""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""selectionAlert"",""time"":1656091887915},{""text"":null,""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""selectionAlert"",""time"":1656091898981}",true,BoS,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":7}}",4,B,3018,0,p1,A,10200,0,p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rNeNa7ZLb6FdJjAz3,6,"37xmmHHqXcrLnL9o9,2CfHCpRG9wbcTWooD",3T3cTtkeNqwJBkAQc,2022-06-24T17:26:52Z,"{""text"":null,""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""selectionAlert"",""time"":1656091908631},{""text"":null,""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""selectionAlert"",""time"":1656091909099}",true,easyPD,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",5,A,8179,8,p1,A,3849,8,p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FwJvZD3BagQ9QM49M,7,"jZakvrhGyKonrhLy6,6rENspaCSjoPtoBoY",3T3cTtkeNqwJBkAQc,2022-06-24T17:26:52Z,"{""text"":null,""playerId"":""5vcmk6fyRsw7m6edH"",""role"":""p1"",""type"":""selectionAlert"",""time"":1656091926067},{""text"":null,""playerId"":""a9XP4ypM8jtsnidcA"",""role"":""p2"",""type"":""selectionAlert"",""time"":1656091933331}",true,spikeBoS,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":30,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":30}}",6,A,11157,0,p1,B,14548,0,p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
