_id,index,name,displayName,startTimeAt,durationInSeconds,roundId,gameId,createdAt,data.log
89wMwnnPKYN8PTxxN,0,turing,Chat,2021-12-09T17:52:30Z,180,WB8MfWL8mCAF5iT3R,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""turingStarted"",""roundId"":""turing"",""at"":""2021-12-09T17:52:29.914Z""}"
53kmZQiFPzAHvQAeG,1,selection,Selection,2021-12-09T17:55:31Z,180,gviTmRGuQdW23DDMp,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-12-09T17:55:31.014Z""}"
WJmsM2PtFjjL3maxJ,2,feedback,Feedback,2021-12-09T17:55:55Z,5,gviTmRGuQdW23DDMp,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-12-09T17:55:55.047Z""}"
cDY5BzPA4ShcigPk4,3,selection,Selection,2021-12-09T17:56:01Z,180,RxpSPimdXjhRqR5tx,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-12-09T17:56:00.997Z""}"
8tjdxcHYtgDfLTkCC,4,feedback,Feedback,2021-12-09T17:56:16Z,5,RxpSPimdXjhRqR5tx,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-12-09T17:56:16.559Z""}"
pjt68ZCff6pFbjy2v,5,selection,Selection,2021-12-09T17:56:22Z,180,fnjCAPDuqmc6G6kjQ,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-12-09T17:56:22.003Z""}"
CvPsD7ybmgDXKPK6Q,6,feedback,Feedback,2021-12-09T17:56:27Z,5,fnjCAPDuqmc6G6kjQ,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-12-09T17:56:27.341Z""}"
oFne6w4JzTra5tDjm,7,selection,Selection,2021-12-09T17:56:33Z,180,tmRXjfq5wobsby5Dw,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-12-09T17:56:33.015Z""}"
aav8pHZyK3PNoCThj,8,feedback,Feedback,2021-12-09T17:56:40Z,5,tmRXjfq5wobsby5Dw,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-12-09T17:56:40.470Z""}"
zdarwbHCXiqXrdiiw,9,selection,Selection,2021-12-09T17:56:46Z,180,jfpdstEngeSzthQkH,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-12-09T17:56:46.024Z""}"
Z2hPzhaRf4yXHDLPc,10,feedback,Feedback,2021-12-09T17:57:09Z,5,jfpdstEngeSzthQkH,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-12-09T17:57:09.601Z""}"
KwdpyjNXB7EQkat9X,11,selection,Selection,2021-12-09T17:57:15Z,180,GXjTYZn3F8WwpeX74,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-12-09T17:57:15.039Z""}"
rmMeZPR8Njr3CLTXW,12,feedback,Feedback,2021-12-09T17:57:20Z,5,GXjTYZn3F8WwpeX74,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-12-09T17:57:20.573Z""}"
rYTEjvT6KAJnjsewE,13,selection,Selection,2021-12-09T17:57:26Z,180,nmfLw6ciykA6o2ogp,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-12-09T17:57:26.031Z""}"
X2BF5xhRKjYsMsu9s,14,feedback,Feedback,2021-12-09T17:57:35Z,5,nmfLw6ciykA6o2ogp,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-12-09T17:57:35.224Z""}"
hDQNwMwTszszkpPrZ,15,selection,Selection,2021-12-09T17:57:41Z,180,qiCveRMYtmaieCfJx,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-12-09T17:57:41.045Z""}"
y6fgY6pqbL9qrJC46,16,feedback,Feedback,2021-12-09T17:57:44Z,5,qiCveRMYtmaieCfJx,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-12-09T17:57:43.904Z""}"
NnZpoHq322L9Dhk8z,17,selection,Selection,2021-12-09T17:57:50Z,180,BhTCFjv33yfwxAyMq,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-12-09T17:57:50.050Z""}"
zh7PgKXGtMB63EJPY,18,feedback,Feedback,2021-12-09T17:57:53Z,5,BhTCFjv33yfwxAyMq,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-12-09T17:57:53.332Z""}"
MjtE4r5DSCDHyGp2C,19,selection,Selection,2021-12-09T17:57:59Z,180,ALP2qarNAvx42s7mg,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2021-12-09T17:57:59.046Z""}"
dq4Yngv8qERKzDA2d,20,feedback,Feedback,2021-12-09T17:58:02Z,5,ALP2qarNAvx42s7mg,Nmb4cLjaDsHqt8ByN,2021-12-09T17:52:29Z,"{""verb"":""feedbackStarted"",""roundId"":""feedback"",""at"":""2021-12-09T17:58:02.431Z""}"
