gameId,playerId
PzPjHc5yE8EgPT6AJ,S4rgzXeB4LvTsuCbR
RqP4575vkHwBNMg2A,CRKw8zmqcQkouYmev
RqP4575vkHwBNMg2A,LFfvW87kABt9sEmfa
WHfXReRM4iGqmRBoj,ccjsRa5FgqypN8uGN
WHfXReRM4iGqmRBoj,dpyA83ptSemmJdn5h
WfgnpjDf7q5KrA9ee,gz8jtqbopw9Rh2bCh
WfgnpjDf7q5KrA9ee,k5Jqvatzptc8TyyJR
Wg7v5hn67X4jzjJBA,JpbbzTqCCptzqdBYG
Wg7v5hn67X4jzjJBA,YfMTT5N4iCKXQMuAH
X3KmNsi6bBapge7Br,9vutZRRFNSwXyGTZJ
X3KmNsi6bBapge7Br,wafa4oRWKt6DYZdk6
Ye9gHT9PC45c93cN5,6x9Sf9Gz3GbN4KnsA
Ye9gHT9PC45c93cN5,owNSD6vwjaw5XMoi4
ZAFi7PZCtuiKzztgr,HxYRa7df5mhiCWGj9
ZAFi7PZCtuiKzztgr,Kbe4nYG7dFjfb2ggm
ZQBWqWhjjphDgHMkQ,7JRDWt83nHuWtsiMz
ZQBWqWhjjphDgHMkQ,GZcy7JhZQsBz2rpp8
Zhm6YPus4yFf4wytJ,T42sfjMdHdFEgSzFm
Zhm6YPus4yFf4wytJ,cjBRZAJYq45GuTidB
ag3QxJxWE7jQi9Kt2,A7rkFB5425JNvixjT
ag3QxJxWE7jQi9Kt2,nRnwQAx2dL2AmY2ha
at5BEB2LcLiC36iEC,5s74KJrdgSS9EGLi5
at5BEB2LcLiC36iEC,GPHocRDvfhJhg29uw
bYiMsFg5xkYrB8D6x,M2dGCLajwN5n3rMNH
bYiMsFg5xkYrB8D6x,vcmpRgaTKnPS4tvfS
c364MgjBHq558Ef6G,RC2dGBcMmsRMfnTvs
c364MgjBHq558Ef6G,kkczPhC2FFEf98LB7
g4XwnwJFksNKiAkzA,QgT9chNQSd96SpLMv
g4XwnwJFksNKiAkzA,issPYSgHLPWJXuXjF
gzc5eWveeFAZMMq78,pwQm3JFuo92vgrDPA
gzc5eWveeFAZMMq78,rW5W4vrEguKr8EQTH
hRH8JbvX84pp24sNY,Z4crx8fEFQjQLkan5
hRH8JbvX84pp24sNY,dkFNHJ7ooieZXFsqT
iHS7hTGpsg3bCPXvF,Md5AafcF9zKCQh7sw
iHS7hTGpsg3bCPXvF,R9aD2TxMFAPM9KDKj
jWNKyeh24TSWseG9d,8BFW7GDgBbEBJ4h9s
jWNKyeh24TSWseG9d,qRT9AGtF7R7w8WqGB
jcZtEDfrQbS3QasCe,NRs9EXKd4txn9TnMc
jcZtEDfrQbS3QasCe,xLAFL4eH3phRrFBYv
kTdARJS6BQKSH5YkW,F3TgEKTrHAeNQRYhC
kTdARJS6BQKSH5YkW,XG7Xqmr7Ry3pFDctX
kuHuHtcQzXF6LqM2n,MDwvQRsnpdcm8gjiC
kuHuHtcQzXF6LqM2n,jRGtYhXiWRHwfRNnn
m94EsrT254mXGhBqn,jvzE5HHATpQamwbtK
m94EsrT254mXGhBqn,orZw37FqMzZ4XYTTp
mCsebScrX73rJ5yp7,4rdtCtv2wAGFnZ6u6
mCsebScrX73rJ5yp7,xJdmHLDf2m4hcGEuD
mZLC32EXmaK43MLuH,5LcEiauGLWfxzXKJc
mZLC32EXmaK43MLuH,hM9ioupiMgAzk3obX
peyoWPLTZfL6c9obR,sz64HESnxBcoHwDSN
peyoWPLTZfL6c9obR,tFsAJnCz6HRj9W7pu
pqiRYp96hDRJj73g7,9ngveZubiTLRMwkWA
pqiRYp96hDRJj73g7,FiEgFffvxrikipsC7
rinxbXsNTbYTLQurw,8YLNbPSLt4qhfsHwt
rinxbXsNTbYTLQurw,Weytk5fTW7BXvbwCj
tRrYBQawnYqj4TWWL,2N5XPb9sFphCZ35ir
tRrYBQawnYqj4TWWL,sJYThDJSj7Q63PuzY
terDhBuaRpzJ9rGFR,AB5qZiuC62xHnk9N2
terDhBuaRpzJ9rGFR,yqLQCGYzANw7bF4cM
thQjeggqeanREQ6F7,7uc6KirfaLkCwWtZW
thQjeggqeanREQ6F7,ZnF7JteoRKz9xsJjT
tputLYZT9wdpDLcby,afN4HXtTgxi59iCjB
tputLYZT9wdpDLcby,sHbehxQJaYRu8an9a
uDwq45TJPcHDjEZpQ,FPyXeCzDyRAYciNnF
uDwq45TJPcHDjEZpQ,xhMFtR5q5eYTXrQwD
uKGckEJSrLnBCzZHA,6X3WYo7amffBshnb5
uKGckEJSrLnBCzZHA,sqJDpiHxXoBQGHTtL
vCxomnTFQeQpKggrB,bh5TTn5yiGF9j7WGz
vCxomnTFQeQpKggrB,iQCLdJAJ4M9gRstR2
vHsNBCwvi7MZLCoQQ,CEiy3QR7wYLiNMDD7
vHsNBCwvi7MZLCoQQ,oWgqTBzRRdz8t7pvY
xPm8Fe2NDczt9dc7a,r9o7q3cJxcmuFfFkz
xPm8Fe2NDczt9dc7a,rZvQaFEpHAFdPv374
yFb3yMkGsibfY5Y5F,292z4KqbdzG5wDMKh
yFb3yMkGsibfY5Y5F,jptnpA3iBsg3JDzBF
ynwh3dewPkoWB4YXQ,TTM9fBcDRjTDydeNK
ynwh3dewPkoWB4YXQ,rEGZtYwQBiFQLPDn4
z5pgSX3aBjLoWr3Lf,PyEZDESN6Tzsc4v6C
z5pgSX3aBjLoWr3Lf,jcRRr32KNymJmknfv
zCCjTMmMmtsnkjGFQ,6c46G8EXMv6EKfFDS
zCCjTMmMmtsnkjGFQ,DXKTGminqErN4AMmN
