_id,name,value,factorTypeId,createdAt
MfDkmCCNmSrhiY3ah,true,true,M6qzzsyMbt86JGAeQ,2021-10-26T00:57:35Z
BWDiH9ANrunoCtEYZ,false,false,M6qzzsyMbt86JGAeQ,2021-10-26T00:57:35Z
Y4n3qhKoeq4zhJM7j,2,2,NWqSa9dFtSZPCd7rP,2021-10-26T00:57:35Z
unc4YJsyGSfHZ5xnL,20,20,oubFC8JR4ANaCoHQd,2021-10-26T00:57:35Z
FEFRwnPwLHhYCD2hp,180,180,BA7H73tQkEWRLTEDd,2021-10-26T00:57:35Z
ExGyqo24cvXdSua6D,3,3,35Zk8gACoSRTYnQcS,2021-10-26T00:57:35Z
9ehWEoaCiFP7G7oWN,nov8,779220FA,ikipG5Trey3TZ4ASb,2021-11-08T18:57:08Z
szoQvyeBFJtD3bkAd,5,5,35Zk8gACoSRTYnQcS,2021-11-08T18:57:36Z
