_id,index,assignment,full,runningAt,finishedAt,status,gameIds,gameLobbyIds,createdAt,archivedAt
wCzkXgTCWnavKunfq,1,simple,true,2024-10-28T16:42:35Z,2024-10-28T17:02:35Z,finished,,qhjdNDGJe7WC74fqh,2024-10-28T16:42:14Z,2024-10-28T17:22:31Z
rJiEgmm7XaoT8LHbp,2,simple,true,2024-10-28T16:42:54Z,2024-10-28T17:07:11Z,finished,,rapQ47gvqEG6iQwSk,2024-10-28T16:42:15Z,2024-10-28T17:22:37Z
JwAFwMm4zqvvv9Nt2,3,simple,true,2024-10-28T16:42:53Z,2024-10-28T17:14:32Z,finished,,KddTaDFDk9ZgFupLp,2024-10-28T16:42:16Z,2024-10-28T17:22:37Z
iGtg9EEruXmPAsdbT,4,simple,true,2024-10-28T16:42:53Z,2024-10-28T17:10:15Z,finished,,egjKryaZiGyCDZ5eF,2024-10-28T16:42:16Z,2024-10-28T17:22:36Z
fShtfCwMC6kTWt2c4,5,simple,true,2024-10-28T16:42:52Z,2024-10-28T17:07:58Z,finished,,bzCm2R2fF3E3M6EKg,2024-10-28T16:42:17Z,2024-10-28T17:22:36Z
gXsZaHC76eP6RZzwB,6,simple,true,2024-10-28T16:42:52Z,2024-10-28T17:05:49Z,finished,,chBkP5W8edEiXAM54,2024-10-28T16:42:17Z,2024-10-28T17:22:36Z
JJkgrpnYX8TcPay74,7,simple,true,2024-10-28T16:42:51Z,2024-10-28T17:16:36Z,finished,,xHCaEhh7fk5eRhiJY,2024-10-28T16:42:18Z,2024-10-28T17:22:36Z
494c5ZvdCM4X3ZdBY,8,simple,true,2024-10-28T16:42:51Z,2024-10-28T17:06:33Z,finished,,6icZNWbSnTSCgcSpJ,2024-10-28T16:42:18Z,2024-10-28T17:22:35Z
ALj8AMsRBjAz8WE42,9,simple,true,2024-10-28T16:42:50Z,2024-10-28T17:05:38Z,finished,,sQmzycGhWR4XSSS8J,2024-10-28T16:42:19Z,2024-10-28T17:22:35Z
aEXdMqKFFMhdYiM4Z,10,simple,true,2024-10-28T16:42:50Z,2024-10-28T17:07:14Z,finished,,z3dxW3pmxRApZNZi8,2024-10-28T16:42:19Z,2024-10-28T17:22:35Z
5a7qXHJ7o6CPQDZyC,11,simple,true,2024-10-28T16:42:49Z,2024-10-28T17:10:58Z,finished,,uWmvw7TbeJjvc4PPN,2024-10-28T16:42:20Z,2024-10-28T17:22:35Z
JrxH5TQrrpeSbXrpr,12,simple,true,2024-10-28T16:42:49Z,,cancelled,,obTJmsDQjSLHFXpap,2024-10-28T16:42:20Z,2024-10-28T17:22:30Z
o8JnF75PTnSxdnuZi,13,simple,true,2024-10-28T16:42:48Z,2024-10-28T17:04:32Z,finished,,xx6HabEH9BmBbBF5r,2024-10-28T16:42:21Z,2024-10-28T17:22:35Z
LynYvukv9SzSSXFSk,14,simple,true,2024-10-28T16:42:48Z,2024-10-28T17:05:13Z,finished,,Q7ZHjwuQL7TkvyzHA,2024-10-28T16:42:21Z,2024-10-28T17:22:34Z
GSbPZ5u4mkicd6RNG,15,simple,true,2024-10-28T16:42:47Z,2024-10-28T17:04:48Z,finished,,vXhMH4di2Wp8ifjYL,2024-10-28T16:42:22Z,2024-10-28T17:22:34Z
fjnEPo5D7uvnDm3re,16,simple,true,2024-10-28T16:42:47Z,2024-10-28T17:10:44Z,finished,,JmAa3jM4xmQMfowDk,2024-10-28T16:42:22Z,2024-10-28T17:22:34Z
v5JvQujCD5KuEsyTw,17,simple,true,2024-10-28T16:42:46Z,2024-10-28T17:04:01Z,finished,,LN9b5XGjnFYuBsZhi,2024-10-28T16:42:23Z,2024-10-28T17:22:34Z
L7BtySYgsoNjDsjjc,18,simple,true,2024-10-28T16:42:46Z,2024-10-28T17:04:04Z,finished,,2DChCS6rDXFKnvt2A,2024-10-28T16:42:23Z,2024-10-28T17:22:34Z
JCrG2vPGMzAGTFwtk,19,simple,true,2024-10-28T16:42:45Z,2024-10-28T17:02:52Z,finished,,zDFrpn55a9yKgzoRy,2024-10-28T16:42:24Z,2024-10-28T17:22:33Z
xxtdDH69TSQeebvAk,20,simple,true,2024-10-28T16:42:45Z,2024-10-28T17:10:28Z,finished,,CQh7B7qmNYpcPeMNZ,2024-10-28T16:42:24Z,2024-10-28T17:22:33Z
9HsS7v3PuvpqfSpfE,21,simple,true,2024-10-28T16:42:45Z,2024-10-28T17:05:51Z,finished,,ft8eF9AS94YHegygc,2024-10-28T16:42:25Z,2024-10-28T17:22:33Z
Df2CEPkR9fYTQhapX,22,simple,true,2024-10-28T16:42:44Z,2024-10-28T17:03:41Z,finished,,DqpcYSPqgKyNLzbw4,2024-10-28T16:42:25Z,2024-10-28T17:22:33Z
vMkPy6BeuRNjxpHb6,23,simple,true,2024-10-28T16:42:43Z,2024-10-28T17:02:08Z,finished,,XrAuY6XXBsaRd9eJe,2024-10-28T16:42:25Z,2024-10-28T17:22:33Z
kLMM3Th8J8oPcCeqq,24,simple,true,2024-10-28T16:42:43Z,2024-10-28T17:04:22Z,finished,,XBNAXXmGpHJbqpL29,2024-10-28T16:42:26Z,2024-10-28T17:22:32Z
PeYLmiGbqcwdgmLT8,25,simple,true,2024-10-28T16:42:42Z,2024-10-28T17:03:52Z,finished,,tEY4JxBGFAC2BPEcY,2024-10-28T16:42:26Z,2024-10-28T17:22:32Z
kpzPXyDJBwF66mFfM,26,simple,true,2024-10-28T16:42:42Z,2024-10-28T17:00:50Z,finished,,dpukpzWZwgKP3QLno,2024-10-28T16:42:27Z,2024-10-28T17:22:32Z
RXtcYocHdPEkKXkFE,27,simple,true,2024-10-28T16:42:41Z,2024-10-28T17:01:49Z,finished,,Jvgmno6CXQqRPAPYy,2024-10-28T16:42:27Z,2024-10-28T17:22:32Z
DJrpWE54mj5227PQG,28,simple,true,2024-10-28T16:42:41Z,2024-10-28T17:03:28Z,finished,,dsnt8KomcKRiRNhN7,2024-10-28T16:42:28Z,2024-10-28T17:22:32Z
Damu5ouxA5PudyGHd,29,simple,true,2024-10-28T16:42:40Z,2024-10-28T17:04:52Z,finished,,WcwmJjr3vuBhJH4eL,2024-10-28T16:42:28Z,2024-10-28T17:22:31Z
aJJG8BNiHc6Zn9RTi,30,simple,true,2024-10-28T16:42:38Z,2024-10-28T17:00:59Z,finished,,nzGmHcq4J5j7Eo7sG,2024-10-28T16:42:32Z,2024-10-28T17:22:31Z
vzwmWJfqm9S2L62dA,31,simple,true,2024-10-28T17:23:09Z,2024-10-28T18:43:00Z,finished,,wD639646Yz56XhY2b,2024-10-28T17:22:42Z,2024-10-29T15:20:38Z
DNHGf3Lx7TPuHzgu8,32,simple,true,2024-10-28T17:23:09Z,2024-10-28T18:29:01Z,finished,,mzj8k44nnZ6gwhCPf,2024-10-28T17:22:43Z,2024-10-29T15:20:38Z
7WpiLhiZCeQMPo7YP,33,simple,true,2024-10-28T17:23:08Z,2024-10-28T17:54:00Z,finished,,srunndoGX3kKqGthG,2024-10-28T17:22:44Z,2024-10-29T15:20:37Z
4quPnctCZKQvJoKEd,34,simple,true,2024-10-28T17:23:08Z,2024-10-28T17:43:22Z,finished,,fXpx5g4wYxXGPMsSm,2024-10-28T17:22:44Z,2024-10-29T15:20:37Z
SzhKrGcvNbKF6FKws,35,simple,true,2024-10-28T17:23:08Z,2024-10-28T17:50:05Z,finished,,Jc4vhrc5Eku93wXHc,2024-10-28T17:22:44Z,2024-10-29T15:20:37Z
NFBtJCNACHMfpJCtC,36,simple,true,2024-10-28T17:23:08Z,2024-10-28T17:46:45Z,finished,,atvX5DYmSyffGvn5t,2024-10-28T17:22:44Z,2024-10-29T15:20:36Z
bmgvuPKPnae96wumG,37,simple,true,2024-10-28T17:23:07Z,2024-10-28T17:50:01Z,finished,,4MgZCPL2TqjRDduPw,2024-10-28T17:22:44Z,2024-10-29T15:20:36Z
Xhm7AZM6mp2je8gTc,38,simple,true,2024-10-28T17:23:07Z,2024-10-28T17:44:38Z,finished,,RnXmnxHYSJGRgj2Zy,2024-10-28T17:22:44Z,2024-10-29T15:20:36Z
n9xXQzi9Mjo6RZTCJ,39,simple,true,2024-10-28T17:23:07Z,2024-10-28T17:47:54Z,finished,,YMWv6EuCezGTq7aYm,2024-10-28T17:22:45Z,2024-10-29T15:20:35Z
QgZoSHfKcLp2quu3Z,40,simple,true,2024-10-28T17:23:07Z,2024-10-28T17:39:29Z,finished,,QuDNu2DFnu99ToN3s,2024-10-28T17:22:45Z,2024-10-29T15:20:35Z
tg4RS2waEvkPqqEt4,41,simple,true,2024-10-28T17:23:06Z,2024-10-28T17:49:54Z,finished,,Cdpjqb4in72DaqWYP,2024-10-28T17:22:45Z,2024-10-29T15:20:35Z
58DrhhTyrNrAehFM5,42,simple,true,2024-10-28T17:23:06Z,2024-10-28T17:45:19Z,finished,,i8XFm2RqYx86QK3Ka,2024-10-28T17:22:45Z,2024-10-29T15:20:34Z
ez8nZ4jezSby4cv4G,43,simple,true,2024-10-28T17:23:06Z,2024-10-28T17:39:24Z,finished,,oorrefS6acKdrxcHG,2024-10-28T17:22:45Z,2024-10-29T15:20:34Z
e6boP62QsDNK9Le7F,44,simple,true,2024-10-28T17:23:06Z,2024-10-28T17:37:14Z,finished,,9vYwmrjzaXofXFzPp,2024-10-28T17:22:46Z,2024-10-29T15:20:33Z
Q9ob6QxeAuWk7B7cY,45,simple,true,2024-10-28T17:23:05Z,2024-10-28T17:46:43Z,finished,,xDNsr9bXt96nNEchN,2024-10-28T17:22:46Z,2024-10-29T15:20:33Z
w9W2hfsiZAdSeA626,46,simple,true,2024-10-28T17:23:05Z,2024-10-28T17:43:09Z,finished,,sy5tJuSiTGxRKGnZp,2024-10-28T17:22:46Z,2024-10-29T15:20:33Z
gaATkxcxBW8JgDDeq,47,simple,true,2024-10-28T17:23:05Z,2024-10-28T17:38:25Z,finished,,aSkSWoyW4GyQyfq4s,2024-10-28T17:22:46Z,2024-10-29T15:20:32Z
jaWLswhaXHdGXWHub,48,simple,true,2024-10-28T17:23:05Z,2024-10-28T17:52:20Z,finished,,e8SiQjHZSmNmDtHHa,2024-10-28T17:22:47Z,2024-10-29T15:20:32Z
NwB5B25TK2L9F8f3o,49,simple,true,2024-10-28T17:23:05Z,2024-10-28T17:52:37Z,finished,,WsHtD6kL4yWLPR5fb,2024-10-28T17:22:47Z,2024-10-29T15:20:32Z
ANACs4Rqs6NiSHpoJ,50,simple,true,2024-10-28T17:23:04Z,2024-10-28T17:35:53Z,finished,,vDHCYwcdqw8PCESsR,2024-10-28T17:22:47Z,2024-10-29T15:20:31Z
fmYPfnPh2ZvJ9kAfC,51,simple,true,2024-10-28T17:23:04Z,2024-10-28T17:45:10Z,finished,,PzfuuTEcHdu7PrvKx,2024-10-28T17:22:47Z,2024-10-29T15:20:31Z
LYurJHJrmAi4T4eT7,52,simple,true,2024-10-28T17:23:04Z,2024-10-28T17:37:04Z,finished,,bEvnrfFmNfkEQjLD3,2024-10-28T17:22:47Z,2024-10-29T15:20:31Z
K2yLgQSoasHZPRZcF,53,simple,true,2024-10-28T17:23:04Z,2024-10-28T17:56:02Z,finished,,ytZfrEqbHgin8DBfu,2024-10-28T17:22:48Z,2024-10-29T15:20:30Z
nFS22yz9n4fr5HGAP,54,simple,true,2024-10-28T17:23:04Z,2024-10-28T17:57:20Z,finished,,WHNBvrMupsNHdAxGp,2024-10-28T17:22:48Z,2024-10-29T15:20:30Z
T8Fwo9nw46CDividH,55,simple,true,2024-10-28T17:23:03Z,2024-10-28T17:41:36Z,finished,,ww6cS9wQM5jXChj9B,2024-10-28T17:22:48Z,2024-10-29T15:20:30Z
qgNSNePyPNLnkbwFk,56,simple,true,2024-10-28T17:23:03Z,2024-10-28T17:35:49Z,finished,,eX6YMgiHrREQmLmLE,2024-10-28T17:22:48Z,2024-10-29T15:20:29Z
dRDiP4JgyaErmjjrv,57,simple,true,2024-10-28T17:23:02Z,2024-10-28T17:34:52Z,finished,,vmosBEgj9sZumq8Zt,2024-10-28T17:22:49Z,2024-10-29T15:20:29Z
GJLMcuxfh62xS5NvA,58,simple,true,2024-10-28T17:23:00Z,2024-10-28T17:34:34Z,finished,,qmhgMA7XDJEMHcAqK,2024-10-28T17:22:51Z,2024-10-29T15:20:28Z
DX4PEWHuodAr8z3Go,59,simple,true,2024-10-28T17:22:59Z,2024-10-28T19:32:29Z,finished,,SGK3SZrTqL4pHvsrr,2024-10-28T17:22:51Z,2024-10-29T15:20:28Z
cFHMiHBEan5jWKskv,60,simple,true,2024-10-28T17:22:57Z,2024-10-28T17:36:39Z,finished,,yaQBgKugCkXKuQL7X,2024-10-28T17:22:54Z,2024-10-29T15:20:27Z
qH4hHySJhLBcqTehY,61,simple,false,2024-10-29T15:21:25Z,,cancelled,,8M6EvoST7fvKNxdfq,2024-10-29T15:20:50Z,2024-10-29T15:56:53Z
r8SKDprrrFMwdeHab,62,simple,true,2024-10-29T15:21:24Z,2024-10-29T15:50:17Z,finished,,9RbaAEzLsrGuCwPKN,2024-10-29T15:20:51Z,2024-10-29T15:57:04Z
7fkvMaF7boq4s27k4,63,simple,true,2024-10-29T15:21:23Z,2024-10-29T15:49:07Z,finished,,YXMrkKco9yF5HTBaG,2024-10-29T15:20:51Z,2024-10-29T15:57:03Z
oNq8AtxCud7aR3djL,64,simple,true,2024-10-29T15:21:23Z,2024-10-29T15:46:11Z,finished,,inbHRaFonQohedGNa,2024-10-29T15:20:51Z,2024-10-29T15:57:03Z
bwzQDX7GfzQf5b9hR,65,simple,true,2024-10-29T15:21:22Z,2024-10-29T15:36:46Z,finished,,Bza5GhLwPakewZZiM,2024-10-29T15:20:52Z,2024-10-29T15:57:03Z
p2WZecDXgp5hAm7WG,66,simple,true,2024-10-29T15:21:22Z,2024-10-29T15:32:52Z,finished,,aLiaLYk3iWCJgyTxB,2024-10-29T15:20:52Z,2024-10-29T15:57:02Z
FHBKSAkEq6PLrZbcp,67,simple,true,2024-10-29T15:21:22Z,2024-10-29T15:39:04Z,finished,,gD32d9YzJGM7nr6Ds,2024-10-29T15:20:52Z,2024-10-29T15:57:02Z
WM92JYj9KGhT9bWtw,68,simple,true,2024-10-29T15:21:21Z,2024-10-29T15:38:39Z,finished,,QjFrXhYuyxKzD4GR2,2024-10-29T15:20:52Z,2024-10-29T15:57:02Z
cWkw3DWbe9Kq32zvH,69,simple,true,2024-10-29T15:21:21Z,2024-10-29T15:37:36Z,finished,,m564sKK6ANHn4ujxo,2024-10-29T15:20:52Z,2024-10-29T15:57:02Z
fmEEdmqe3bQ8iYKKQ,70,simple,true,2024-10-29T15:21:20Z,2024-10-29T15:37:02Z,finished,,cqHchk65hkibnYSDp,2024-10-29T15:20:52Z,2024-10-29T15:57:01Z
qfyvnmi9ETF2DueBR,71,simple,true,2024-10-29T15:21:20Z,2024-10-29T15:37:02Z,finished,,759CAkx7vsgC4F9NQ,2024-10-29T15:20:52Z,2024-10-29T15:57:01Z
Q6LZnMaKnq4usjYfi,72,simple,true,2024-10-29T15:21:19Z,2024-10-29T15:35:53Z,finished,,WLkmSP2ZCmgk297qa,2024-10-29T15:20:53Z,2024-10-29T15:57:01Z
R2EbFs8SSjAtvos89,73,simple,true,2024-10-29T15:21:19Z,2024-10-29T15:35:56Z,finished,,6sLYGCbDS9TRtZSS3,2024-10-29T15:20:53Z,2024-10-29T15:57:00Z
gA3z5pirFeqh3w8zP,74,simple,true,2024-10-29T15:21:18Z,2024-10-29T15:39:55Z,finished,,69K6vwxb8ubvREGXd,2024-10-29T15:20:53Z,2024-10-29T15:57:00Z
RTLCJYNsikMMdN4uG,75,simple,true,2024-10-29T15:21:18Z,2024-10-29T15:39:47Z,finished,,HDKxb7KktJ5ua342N,2024-10-29T15:20:53Z,2024-10-29T15:57:00Z
v8AEK5ZqqQEprwPf5,76,simple,true,2024-10-29T15:21:17Z,2024-10-29T15:35:45Z,finished,,k49mcJEuqYYPnDtDE,2024-10-29T15:20:53Z,2024-10-29T15:56:59Z
TDXGJ33asgofcnWvz,77,simple,true,2024-10-29T15:21:15Z,2024-10-29T15:36:13Z,finished,,QGyaMihtc9nCjvuWQ,2024-10-29T15:20:53Z,2024-10-29T15:56:59Z
wWroMbcuezBJ8kXwo,78,simple,true,2024-10-29T15:21:15Z,2024-10-29T15:25:36Z,finished,,jxbER4XGGdwnRcHdg,2024-10-29T15:20:54Z,2024-10-29T15:56:59Z
TKaLo4L8atn7DDGuf,79,simple,true,2024-10-29T15:21:14Z,2024-10-29T15:36:40Z,finished,,bdiCfQt5aFbE7Ngqm,2024-10-29T15:20:54Z,2024-10-29T15:56:58Z
y4xZLoQ5WiZbHCjRu,80,simple,true,2024-10-29T15:21:14Z,2024-10-29T15:35:35Z,finished,,epqFE9wnXHKpWhENp,2024-10-29T15:20:54Z,2024-10-29T15:56:58Z
8N7ikiYPrs4DSagPp,81,simple,true,2024-10-29T15:21:13Z,,cancelled,,HqKGKYF39DT9Hz6Aw,2024-10-29T15:20:54Z,2024-10-29T15:56:53Z
965QGsobfvu2pSH8X,82,simple,true,2024-10-29T15:21:13Z,2024-10-29T15:34:56Z,finished,,TiCyD4aMQDYiCdy79,2024-10-29T15:20:54Z,2024-10-29T15:56:58Z
rjcHk2NEuadNLQJ2R,83,simple,true,2024-10-29T15:21:12Z,2024-10-29T15:38:00Z,finished,,Q8upwA4RKY2mwsGuZ,2024-10-29T15:20:54Z,2024-10-29T15:56:57Z
yaNjrrEKcQ6nPBtv6,84,simple,true,2024-10-29T15:21:12Z,2024-10-29T15:34:17Z,finished,,TT5DAK73n9MuNByBw,2024-10-29T15:20:55Z,2024-10-29T15:56:57Z
tp4Xz6DsWgSgqZGqT,85,simple,true,2024-10-29T15:21:11Z,2024-10-29T15:34:55Z,finished,,74TRtdbj4d68YoeJP,2024-10-29T15:20:55Z,2024-10-29T15:56:56Z
dvnKicjAzqbGR3GKS,86,simple,true,2024-10-29T15:21:11Z,2024-10-29T15:34:35Z,finished,,KBL8E8NETHLy7p2Lv,2024-10-29T15:20:55Z,2024-10-29T15:56:56Z
i9oowpephXw2LBgN5,87,simple,true,2024-10-29T15:21:10Z,2024-10-29T15:35:04Z,finished,,qk5KEzwAdtsWkKX3K,2024-10-29T15:20:55Z,2024-10-29T15:56:56Z
9okP8X59wq6Kearzt,88,simple,true,2024-10-29T15:21:09Z,2024-10-29T15:34:36Z,finished,,rFx3P7FhrFcfJ6YTP,2024-10-29T15:20:55Z,2024-10-29T15:56:55Z
xdKsnz4rjnr4fvNSc,89,simple,true,2024-10-29T15:21:07Z,2024-10-29T15:33:25Z,finished,,b8cFhL9KBowZjEzrF,2024-10-29T15:20:55Z,2024-10-29T15:56:55Z
