_id,finishedAt,gameLobbyId,treatmentId,roundIds,playerIds,batchId,createdAt,data.justStarted,data.roleList
qhjdNDGJe7WC74fqh,2024-10-28T17:02:35Z,qhjdNDGJe7WC74fqh,hkMgkjvehTgaSvStW,"XinTa7yntxYCxJSvx,8i9JFZQi6bm78MDnS,w8rLAX6invoXnzESJ,vBMm55cAvjLWbjfct,sMgDRGjHuTKe6JZpB,Rzd52zCWBKxHyWvZh,X9Y4ZJkSbntHsSZM6,MvMkFB8CMY8sFjNZP,GpM7325AgEyGqm2QW,gLehx8xQXcMAa4SZS,nSjBXLenALvY6swSC,TKiAJFc6yK3JjhY3M,GSAzzDb7hrRQgu4fD,3SkYW2k32CXgoQwqm,ELFeZFqqsnoAGkHyB,Wwq9SbH3zLt6GHRJW,HSqYXb2qXYxrRbtu4,HbrfH29FWYZthnWGT,jyX8Kvi7Bs6u5urZv,v9EtJ9JgKdySPvLHj,WxFucTKv8ZyP25a5s,uccKvimEzseXrhdYA,57MqhEPuyQcxptksy,rNvg89zhDeLYNHZe8,i5sKzgKQQh3ou32ds,XZ7dGcwBSzTzDSZx5,PGZHrnmBhdsfE7Gkn,oqW69Sk2eEpawDPPr,ecfRvwswKKpo7QxA8,AKudyMhQjLhv2zAGn,GXpwuXmmHyJZaTBqn,eje9NzYWKCvzySkpz,qZ7tiXdRuHjJakivu,cezR7wPzSuiEDreqb,Z5raXNkbaqNiZZ7yL,gPJzPKEnwiHu2FyT6,vB9k5oBrGDbSgfxEA,GHwqC7zJNgwRDMEvW,3tnvjybbD98grEamJ,Xw8jw9EDE3en895J7,tirpMtboDErnw7g8t","tHEibiruKysdJbdKM,x5zqmHdp4bdvxDtGE",wCzkXgTCWnavKunfq,2024-10-28T16:49:09Z,false,"{""x5zqmHdp4bdvxDtGE"":""p1"",""tHEibiruKysdJbdKM"":""p2""}"
nzGmHcq4J5j7Eo7sG,2024-10-28T17:00:59Z,nzGmHcq4J5j7Eo7sG,hkMgkjvehTgaSvStW,"nXW3SWxwyuKP2yKvK,NGXDSZMAsDeWr3ozR,63PmFrxrgY8S8WWoo,3MQ6kJQRg9RDd5TC5,pKKmPCJao2CBvHcYD,pdLTWKiZgAbBNtiu3,X2rL9rMfSrrdtcCx2,x6aN7gRFSCT8sJX4F,HAvMdZMoABuAe97mZ,anHuAJ9WkJfzS6Eym,nba2Rxr2ucWPnmr29,A8DeFZSfAu7diLWzE,GSMkbkxBchiRNSR7M,TNPSY3QZoEPYeLiQD,prEckZFNnK7ctS6ce,fbY59ofWJKwAmvgzM,eZr9BXHT6pZ6ymTWY,ntY4kqmCd5iwEuwRr,yW8ojCanGGuXxdqfL,BBHK7L46LizuHe33R,XmPKWh27m6FtRyrSs,fTBkqixczbZQrtbv6,yroYj2XZHR2AtJSFv,bZ99Pp2RbTjjZ6KkF,66RBY65b3EtLuoz2f,QS67kA38tEDgo262w,PwkbktkBgFjYyCb5i,B8dzqJhW3HgK8kEMn,rW364MJemWsZmJvL5,MGAoQxyJxzgk7d5wi,DEkEKDxk6X2YPC9oL,uJghijXHcMfijmQ6Q,A3oFtpKtjegcdECWp,HAvekvudugPx6sMET,Su2BCN6WTEK7nHNhD,bziegrpe3AYD9QB6C,tPZDbuXrrSW64X89j,mqeZbxNWD3gmSuRi2,78mfkbSkmP4mXEow8,i9vNmnRcWGdmA8cLA,e6meW65b24sPkPY26","cMrsgw4unrNBKJ6S4,d2izbdscLwgNw7gxs",aJJG8BNiHc6Zn9RTi,2024-10-28T16:50:03Z,false,"{""cMrsgw4unrNBKJ6S4"":""p1"",""d2izbdscLwgNw7gxs"":""p2""}"
WcwmJjr3vuBhJH4eL,2024-10-28T17:04:52Z,WcwmJjr3vuBhJH4eL,hkMgkjvehTgaSvStW,"HpSedogomrD8iCevG,ZaRjG4kv7rCG2oacq,ee5J9za3jrwEGjhmW,d4BWzxxpcFKuW8vdy,nKj5BkCibHH97y9Cx,NkiDSKjyDWdKxQ6uc,sc47PxNnWddjb5zHx,M5n4exskDmFcHEmJr,saZXovBocujBGFidG,rir6cfNAG9bS7Bedz,QrxmJPZrcDX9yFhqc,iSRaGq5CpZ7enRQqg,gf6WnHi3wD8B6sYEe,tfiFPz3Nm29rfHbuR,PPXaLQ2jCYezi94Qq,mdgNMieQt5nvs3v4R,xvodCPzMxWWHs2DPN,AYAFNXov2tgBxdszw,KcFLdJ6YQZQR5GPNL,xRZRi8djG4R4Y82LM,yY7qFjuxczd2TRRuK,EQKhK9G8v6Hf8ouDC,ATS2cSWy4RbHctNoN,8ymn9wSSBAoPTibsa,4i65YdSk2jc6KXMoX,gxDvEuKiSxHeHKTtz,rcza77mZtXvttPw3X,oq9RgqNuSqxJaFie9,2So8axWm2iM5L94Kq,tnCHRNvepLDfs886v,R5CWuzpisDeSJeNHz,Xg4DTLc6MfvoyHD9s,P2qgokYEcdExd5tJN,apBz5KEQZx3YCc37t,qSFHKCQJrYorfhikF,tapiXzYTcyLss4BPn,KkRESdSzE2LovJ2pr,LdEnxXBjx4Pj5AS77,Bp3vA4Fw4i5k53FEd,EXcE5GgKakqET6yMS,A5Mn8MvtQ4yctiqZC","GKPTFKTnW9Wxzbhbv,PeATkYFGxgpB48rad",Damu5ouxA5PudyGHd,2024-10-28T16:50:29Z,false,"{""PeATkYFGxgpB48rad"":""p1"",""GKPTFKTnW9Wxzbhbv"":""p2""}"
dsnt8KomcKRiRNhN7,2024-10-28T17:03:28Z,dsnt8KomcKRiRNhN7,hkMgkjvehTgaSvStW,"kt8npvng7H9MswmTa,Av8nNczc4rzPXRHrS,BxFF7b9NxRX5fACeY,6PYHaYEts8KhBF3Xz,EtL5KTSAHSh5HdZFZ,tv6kgCFJu8NFDPtmx,BH5f8BF9fkRbi2Qn9,fo7yDMrXWohyteDnu,4Ae8pnGHP4XazKy3a,Td4kz3a6TBSK6KR4E,SMeEhfGYjFir7miDs,LhvCYMMH6aBDGCMvN,TZmbBuNpEe4iyEzfb,KourT6gkZuFmFajB8,bAgffzaY9jpBGmFm6,cwa3jLJgjkgjfMCHu,oLZAACfS5HDdMypFd,MCQuJTXtZZoGYhErc,cgEqJpzpuQp55rcm9,Ka9KECichRh854Dvv,WES3nQo3B65n6iNLL,ZjtzsuY5vjWL9SbPg,k8LC97FiQ2pY3a38P,S7t5H9fjLJ97PjkdY,8y3wsejQHg9g6Wygd,sYrihh2TqM7B4PgcE,WMPgHQXJrW5WAN9hQ,nFuSzXbz8dzbfExdW,K9J8gjZ7FfZaSRP7s,vvq2PhpSTn4gBR4s2,y4tthX57yQmaPnGN3,B2vC4dm42YPJR9Z5P,3JZaNKqbYqCg2Jqvn,9zAXq8JS5D2sK7LmR,iW4pSZ5wJocLEGiKQ,9ckxSypz8RgdWYYx4,scezkLEnoWKaojTwJ,EWHqFqNyW7Ze6gEjS,eJv7mF7dgssGBriFa,6NHkAiQkReqr5W3Fb,zvgibhA3SXqhSs5AZ","mH5Pxsobam26jhdPm,rTYLER4yfAhTYhbJ3",DJrpWE54mj5227PQG,2024-10-28T16:50:54Z,false,"{""mH5Pxsobam26jhdPm"":""p1"",""rTYLER4yfAhTYhbJ3"":""p2""}"
Jvgmno6CXQqRPAPYy,2024-10-28T17:01:48Z,Jvgmno6CXQqRPAPYy,hkMgkjvehTgaSvStW,"sjf3KaCo64GuhSD9i,7o6gjpXjjik7PhcMg,xws7mi2JJJyvS4Y8W,dFXbMeRPAMBBd5pXN,o4NgmuQdDxkFTi97s,CQexGKFdRTc4iAyC8,8u8iCsEfARsrwoS9Q,Zq8KHrHvqFRXye7Y7,ZifGpLmoCCStDCGeN,bjPdtxZb8aeaiuiEY,SKrZgrCbPjmdv9mP6,Wa3BmJGDsD2Qf8EjA,9qPhH7jCuKEpcj3pB,3J5r8zaddc3Y2Rjat,MXDLRL2N5DEp3pJdB,6NFcaHnWkZtZNFzS3,pg5dgSp7zBHQNnaGX,86wdSwndyHt9GCmeW,oQbxe2b5xuxpLunft,jeMMoAok87FWzCdwW,FHwXxyNNZsxEaZ4cq,9YTw7N5Sohw3oowdD,m7upNrQDQqbH6JqPi,jYMG65Rd2xYf8Mako,9ESN2FuMry4h9TCzG,F9rn3uXZ4uD4oakPw,pyt3tjdKbCf2yMzFo,yACBik2mQtdJNaNBi,QCmKjQ9nyB8YG79gy,mCeYWRJ7KbQ4YvD6K,xB8h2hyEKYPMZmGny,eCRevSvH2KcE2E4JG,AEz7oqWTJQkEb95oz,EL3j3JoLsKvvdCuoF,sw4veppdnZc64pEdB,muRh58JPPPPpwjr7m,3r74dJKDiGb3cJpcc,Y66AbWTqXhB2MPyF7,Jb5EErdMkPGuFqE6F,8AeDoMWnzGgthCwsA,ADwoXMkwB2CDGLZYM","P7pbnjH7QjvMkC7yT,vpTpvag5vWYLWvKjx",RXtcYocHdPEkKXkFE,2024-10-28T16:51:11Z,false,"{""vpTpvag5vWYLWvKjx"":""p1"",""P7pbnjH7QjvMkC7yT"":""p2""}"
dpukpzWZwgKP3QLno,2024-10-28T17:00:50Z,dpukpzWZwgKP3QLno,hkMgkjvehTgaSvStW,"bybooizbtSLeQ8J7N,G5LdKBAuzBvFLDrvX,mCfeArEP6EEHAQBW2,y6QYRaYu2Ls9T78YM,v4yFcZtGohbLvSpjw,CLdf4wDZu7pbhnyNq,zNHByzYR78kwcrtpS,wyKyyEoQMfFNEgi8S,cHdQGAskKrziaBxHx,uEA5fMkDhXtQArnRW,gJMLu5LbKTuAZGjfe,4mW2fNaQNFyTa7pSv,GfK9qT6vsXzs4q65K,MtCDYjhy5fdCEztZG,ad3KyaoscFiP8zdxt,N5gBttC5jQk7Sj9nK,35FT2yihfhwMSc2tP,3uQEAMxo9YhCmBHH8,g8hYtjT5R9yroNYsj,4BToPAqqX6hXYupTp,d3pH6b5Sxk9nuWNSr,ii77o7o63aFXMtzCL,unyNNQRcmtciPhTCX,AiXsM4SphSMbHSn8G,Q2E38vPCXpaGXvDju,YD5AHwSg5MuQaGTmJ,fzBFAWHvadh34ey8R,5oedFZXWcijgmv3s8,AZNyQWJ4QGfvDdC9f,QJx37Gz3AmZTyBtWx,GT5dt6BDeE77cFrdt,2zFkQAMmgLfpCbEuC,fsaFMAPbm7K8fFJ9M,KHmFWbxWiqDtjWPNq,vtGqpMwHTKMSpmMsm,foi8gkzttrMN8D4pm,et2xaYubFkpzEcAL7,T92PgRLBTwziFfbdm,jJnCggDzqGPHHBgqt,LiQN8r9FyvQhpWsBw,yjb9unYYWTs6c3rXc","3r8SenDbcA8SCXZ6v,aPKnCAdmJr6d9vNkj",kpzPXyDJBwF66mFfM,2024-10-28T16:51:29Z,false,"{""3r8SenDbcA8SCXZ6v"":""p1"",""aPKnCAdmJr6d9vNkj"":""p2""}"
tEY4JxBGFAC2BPEcY,2024-10-28T17:03:52Z,tEY4JxBGFAC2BPEcY,hkMgkjvehTgaSvStW,"68PxGGhg4Kpu4mHgc,HrSnZvMkg3XCQxv7u,S7ByptWWkiot7v2pj,k6bRMx95Akehw3sH8,WNxrip4Mr6Yy6jerb,Q8yZPfgeMcBtXPiJe,XwTktjLhQndn33BQy,TaGmLPYCDJKCxpWak,CR8mYqgetbw8LCxzS,AFff6oZkjpu2eYhR8,vDojtxmL49kgxP23h,MpWWNmyfdWocKb4Zd,xHQ4hehYzi875s9jn,MBWtf6S3sJitwhjRX,pMQuafgrPhJxZJfoR,XSHmxiDaLGkz8bMWs,t2QbqXgtcLBLc4qNQ,pcyngxzDkvtwcCbLx,mo7nK3dBPW4Lo6tG2,8QFotPxPhZqL3uDaX,8umNKTSNwsrQwFLX7,ttintaJ6Ftpn6wECx,7r48yLdRKwZvakTFm,EWjodQSuwkxfb83c9,xESZe4DAwxwnCDFKo,rDg8oscGoSyXpJtsD,CC63r28HGyhg2xZXd,3tncbpYKbo5QKTDsK,6QRdNe22JsP667C3a,YKG3f9GCKiRstNGub,E9aZQq73xTkt8Tvm2,4HxRcocn24y75yY2s,iTSWCvJR9BqPNGbdc,gdj32HALBqJM7BWsK,dTDv2QqR4fHKyDHB2,RS4s7EjmntMzPd96a,XcstR3gME89KYBAyw,iY3mr7Zxg2BibMCrJ,ZFpE9KQGJY5oW2P69,eP5575WT2EJ339du8,ZsGzs3aq3uiQMLxv8","CozXKPmSBzHRb2ZSQ,JdyjGTKnvFh96Bbxn",PeYLmiGbqcwdgmLT8,2024-10-28T16:51:36Z,false,"{""JdyjGTKnvFh96Bbxn"":""p1"",""CozXKPmSBzHRb2ZSQ"":""p2""}"
XBNAXXmGpHJbqpL29,2024-10-28T17:04:22Z,XBNAXXmGpHJbqpL29,hkMgkjvehTgaSvStW,"nJgBFRSMCrgyaR4gj,FcNWREqMJNm4pJu9e,ykAGt2nLWT8CGNCrL,FY3ftfPK6dKKTBpLF,FwJPr9pKdSkBQzJdq,uLwH5NttvBZrKwTjH,8KKHJtEbsCHDkebeF,wBemRrJ69HAEpPjPk,TeGWJzZNoz2azwegN,S6y37SrS6Zghcz7Wv,pmHZE6gts5YxHbXyB,CK8srad6xoFsWKxzE,pRq2KxGbaqt4oG9pW,tFfPBZRRxYLRf7JDn,56LxJpjNnCGKM9mxE,mvrzxFvCBrjAZk5My,EdvvWpmMtw2kMm4bn,75pm4sE32wvMiPaxX,HNXkFo2Q7dS2EDJ4c,p3G2yuHZ3Wa5yDdCR,Ec6rtWmLSuYJWKcd4,NJbnbfn8CKoaJFNQP,DNT8dM4QxKnEzbsna,B4PptiwfFhhwFy7GR,qPYxj3i5miz2fE5WH,YzYjYqch96tmcdgBt,acTkFRhgavTrxCS4W,TmBMjd9tqinqsKJeR,4pYk27NPe7NmFEQi6,BXSAjhrnhZ3X6r3qs,MFK3gTZqnsEk58yx7,kdM9MBXnDz7F5m6Ar,cA3witdxa2Ek4SGsv,AQuYNGf7PkDJJFeTv,hmTRWLo8Hkz7Xi3zu,6mTo5x24ACyWxB9aq,tw8TGjH8Z6koEKYg2,aiebNqFXBjx7eZPLe,kPnYr7a36GZwQncQe,yRCcunTuqRSj6pDJ5,ZeoLHNGw8BB2wsS6f","LSR7cZEBoSMmbBpJz,gwgZcWjiTKc4TuExt",kLMM3Th8J8oPcCeqq,2024-10-28T16:51:41Z,false,"{""LSR7cZEBoSMmbBpJz"":""p1"",""gwgZcWjiTKc4TuExt"":""p2""}"
XrAuY6XXBsaRd9eJe,2024-10-28T17:02:08Z,XrAuY6XXBsaRd9eJe,hkMgkjvehTgaSvStW,"P2QggBMhjWLkNyHNK,fn5KsmHrWu57MCD8G,Wuf9xxXq4XhQj32Tp,JNXYcPxj7kyG5krKr,zcDABgj5Nsnapnip9,tfZZMQ7pyEqJnw7rE,jvdgQKPZFEii3fXSR,B5DNj2b3hFQxPiza3,fzqmWBpn26AgCTe5r,F4MePE8DGb92FcpY3,bS8B6iWKhsGYAWJgG,wMWZ4RsgWNgbpAgMX,JpXEd2X5E3hsB5FoE,ui7dnSJhmM6q5ZJtB,ftNieNYyEcLPi62DM,6z6qBqMXNdRpn5hTY,hhjErjeNkiGzJAjdC,vTNbFQfY5PWPZCKro,Ef2ZmgS9oxmA7nRmH,v8B2ggzw9HmrRHkhB,gjouBYHJ5scDEiu5k,MXpouEBsL6qTW2gaQ,X6QRjkbBhN2Noj2ut,gJDp4Dh3MZMWDJH3N,s2zGJDex4XJh6JiGS,PKyj4a8GuGJZckTKz,ZoxkDZqRDRnqTXZ7o,sotFB7ximtGg4oba2,aSWDtkzfcSL8kPioY,NY93DBin7mLLWZ3tY,H6nmq4n6RCPmf7CPu,gRRSeJTJyoYhoxs57,bAyrEnFNR7dRY3LKR,bBMfYM5PGigeMMZgC,46jyimPrtmhZqkscQ,xw2H5zgRG8jp9Cg6N,PAwvdDNckSavy9GWw,Z53EqN5a2khoxrXp9,TLu993mJZPMKkeM3g,DvKWaxWRkAWZn4Q8B,4fMgQNH8jaNz9Wusy","smX8gPZoWuo5ZxSXh,tvS6PRjoKjBRsBB89",vMkPy6BeuRNjxpHb6,2024-10-28T16:51:45Z,false,"{""smX8gPZoWuo5ZxSXh"":""p1"",""tvS6PRjoKjBRsBB89"":""p2""}"
DqpcYSPqgKyNLzbw4,2024-10-28T17:03:41Z,DqpcYSPqgKyNLzbw4,hkMgkjvehTgaSvStW,"TpMRX3M6ckDEXoKZu,cPhdyXP26sjzafW7S,cot3dqXzkPKy6aauK,eESFto3ebuq7uWTBr,vD7ebLwWgomE47dgB,bfaqt3cXMXDA328NW,am22K4fiAxnPKBrxC,ioAThccP7sEBQq2pA,fkqAzegfN3ATrrgTh,3wSWY9p5Ls7t6i2fY,2wxuvduRGr5Xafeh8,n6qgQXY48eFhB9Wz4,urHfSTxjBPd2hJfCZ,eD8MztvMJWCuSQc9C,CtzKtPz9CoAC4riZf,MfgjZShtRMZvTT9cu,Mhc4PTDJ689vPfRLB,aC3gArZxnqm8NBuqy,rFeqBTR4TjhgZyysS,kDXpeS6cjaTXHNr7H,ymMSWPsD6A3cxab2j,3TiYtTbFLv4yqyp7K,byrzoLvxKXhyWw5XQ,xpgYbfgCjtZWRQRJ2,dFaREAauZWQrrc7kP,TpFqr4vEoFKJCxSuG,RaZkH6Y57NaRNT2Ck,8dmW3dAS6KbGoMAWR,p6Y3J84HmKuPZkA6k,6XjALRSjQSXk5LDBv,nZFn3BAspjoWbByaF,k5dDmduEorT9ZNMEn,5prFszvpDEzmDmP9a,nMe7KBXqvoWvBsweu,DiEtBP9HCdxruXSzn,WrXrcjhuG3HgRPtdP,LvE9p6x9rMnLABFiH,D372Bes9L4HC4Lt3F,zSkEyreotPCrswhdo,rN8ma6CqCeqaQQcMy,Ebiou76vtvvRF5J8b","bjCstgoL3vKyEzSpN,zMSAYSEsFDD4xi77k",Df2CEPkR9fYTQhapX,2024-10-28T16:51:54Z,false,"{""bjCstgoL3vKyEzSpN"":""p1"",""zMSAYSEsFDD4xi77k"":""p2""}"
